KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
53342628,0,,,573,250,323,97,49,48,476,201,275,273,140,133,454,192,262,450,188,262,203,61,142,146,36,110,90,18,72,23,1,22,3,1,2,154,153,14,46,34,39,16,4,0,139,116,23,18,61,1,6,17
53342629,0,,,200,98,102,29,19,10,171,79,92,103,47,56,166,75,91,163,74,89,68,32,36,27,13,14,8,4,4,1,0,1,0,0,0,67,67,10,25,15,4,6,2,5,57,42,15,7,46,0,6,14
53342630,0,,,31,14,17,4,2,2,27,12,15,18,8,10,25,12,13,24,11,13,9,4,5,5,2,3,3,2,1,0,0,0,0,0,0,8,8,0,2,2,2,0,1,1,8,5,3,0,6,0,0,0
53342631,0,,,50,22,28,11,4,7,39,18,21,25,13,12,37,16,21,37,16,21,14,5,9,6,1,5,5,0,5,1,0,1,2,0,2,16,16,4,2,4,2,2,2,0,11,6,5,1,10,0,1,1
53342634,0,,,616,269,347,58,29,29,551,236,315,265,141,124,538,228,310,534,227,307,286,95,191,211,61,150,111,23,88,24,3,21,3,1,2,212,209,81,58,32,21,14,3,0,128,104,24,12,102,16,25,32
53342635,0,,,2507,1211,1296,466,222,244,1992,961,1031,1445,717,728,1927,934,993,1896,914,982,547,244,303,254,98,156,73,21,52,8,2,6,39,12,27,1044,1044,357,278,173,147,60,19,10,679,582,97,144,357,66,76,101
53342636,0,,,1428,681,747,214,114,100,1208,563,645,815,399,416,1167,544,623,1153,534,619,393,164,229,199,87,112,60,25,35,2,1,1,9,3,6,586,586,161,204,107,67,28,9,10,417,356,61,69,281,21,78,63
53342637,0,,,85,43,42,5,2,3,80,41,39,50,27,23,75,38,37,74,37,37,30,14,16,16,6,10,7,1,6,1,1,0,1,0,1,29,29,2,10,7,8,2,0,0,27,20,7,2,21,0,1,5
53342638,0,,,313,153,160,35,16,19,278,137,141,191,93,98,267,130,137,265,128,137,87,44,43,49,23,26,13,6,7,0,0,0,2,0,2,109,109,16,26,38,19,6,3,1,93,69,24,8,61,2,8,6
53342639,0,,,139,68,71,19,10,9,120,58,62,83,41,42,113,55,58,110,54,56,37,17,20,19,7,12,5,2,3,1,0,1,0,0,0,39,39,2,10,8,8,6,4,1,37,22,15,8,25,0,1,2
53342640,2,53342641,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53342641,1,,53342640,208,113,95,7,3,4,203,110,93,114,68,46,193,103,90,189,100,89,89,42,47,61,28,33,20,10,10,1,1,0,0,0,0,72,72,12,21,20,12,3,2,3,61,37,24,0,58,0,8,11
53342642,0,,,23,10,13,1,0,1,22,10,12,12,6,6,22,10,12,22,10,12,10,4,6,6,2,4,5,2,3,0,0,0,0,0,0,9,9,3,1,3,1,1,0,0,6,5,1,0,8,0,3,0
53342643,0,,,106,53,53,11,7,4,95,46,49,49,28,21,92,44,48,92,44,48,46,18,28,32,12,20,15,4,11,0,0,0,0,0,0,36,36,6,10,10,5,3,0,2,30,17,13,1,30,0,5,7
53342644,0,,,2727,1341,1386,468,248,220,2206,1059,1147,1596,805,791,2061,976,1085,2011,947,1064,610,254,356,353,143,210,109,40,69,6,1,5,7,2,5,1110,1107,363,301,195,158,66,16,8,739,644,95,118,409,59,111,125
53342645,0,,,3735,1810,1925,439,218,221,3250,1561,1689,2062,1062,1000,3160,1512,1648,3110,1485,1625,1188,499,689,690,266,424,268,91,177,16,4,12,13,7,6,1695,1693,664,485,267,167,72,27,11,1011,847,164,109,825,89,269,214
53342646,0,,,956,415,541,77,36,41,864,370,494,406,204,202,850,363,487,844,362,482,458,166,292,319,92,227,161,38,123,34,4,30,9,3,6,346,342,107,127,60,29,14,4,1,227,191,36,26,181,14,48,46
53342647,0,,,249,129,120,16,7,9,232,122,110,135,68,67,225,118,107,220,115,105,97,54,43,42,23,19,11,6,5,2,1,1,0,0,0,93,93,28,21,20,12,4,6,2,64,47,17,5,64,0,19,12
53342648,0,,,55,25,30,7,3,4,48,22,26,32,14,18,46,21,25,46,21,25,16,8,8,12,4,8,7,2,5,1,0,1,0,0,0,18,18,3,5,3,4,1,2,0,15,8,7,1,12,0,1,3
53342649,0,,,70,38,32,1,0,1,69,38,31,39,24,15,67,38,29,66,37,29,30,14,16,17,8,9,6,2,4,1,0,1,0,0,0,24,24,4,7,6,2,4,1,0,20,15,5,0,18,0,1,4
53342651,0,,,26,12,14,4,2,2,22,10,12,10,4,6,21,10,11,21,10,11,12,6,6,7,4,3,1,0,1,0,0,0,0,0,0,9,9,2,2,2,2,0,1,0,7,3,4,0,8,0,2,2
53342652,0,,,215,110,105,21,16,5,194,94,100,102,49,53,186,89,97,184,88,96,92,45,47,46,20,26,22,10,12,2,0,2,2,0,2,82,82,23,25,13,10,6,2,3,59,38,21,2,67,0,17,14
53342653,0,,,40,21,19,6,3,3,34,18,16,18,10,8,33,18,15,32,18,14,16,8,8,8,5,3,2,1,1,0,0,0,0,0,0,13,13,1,4,4,2,1,1,0,12,9,3,0,10,0,1,3
53342654,0,,,2237,1120,1117,417,229,188,1800,876,924,1357,696,661,1729,850,879,1699,829,870,443,180,263,234,90,144,75,26,49,6,1,5,32,11,21,949,947,356,205,177,144,48,12,5,585,505,80,126,298,89,78,69
53342655,0,,,4169,1988,2181,358,195,163,3758,1761,1997,2144,1084,1060,3678,1719,1959,3642,1699,1943,1614,677,937,979,388,591,339,136,203,25,4,21,32,14,18,1969,1966,774,610,320,171,58,25,8,1180,961,219,95,1091,82,339,296
53342656,0,,,834,414,420,87,44,43,736,364,372,464,252,212,721,358,363,714,353,361,272,112,160,122,52,70,47,18,29,1,0,1,3,1,2,382,382,143,111,70,41,12,3,2,236,202,34,24,187,10,59,48
53342657,0,,,927,457,470,99,51,48,826,404,422,491,259,232,802,390,412,792,383,409,335,145,190,148,60,88,36,10,26,6,0,6,11,5,6,413,413,136,136,79,37,18,5,2,274,239,35,26,230,13,76,59
53342662,0,,,75,38,37,6,4,2,69,34,35,31,18,13,67,32,35,65,32,33,38,16,22,25,11,14,5,2,3,0,0,0,0,0,0,25,25,3,9,6,2,3,1,1,22,12,10,2,23,0,3,6
53342663,0,,,683,337,346,98,49,49,581,286,295,387,195,192,552,270,282,542,263,279,194,91,103,86,38,48,21,4,17,2,1,1,3,1,2,250,250,44,89,52,36,17,9,3,205,171,34,21,126,1,25,39
53342664,0,,,1999,978,1021,279,140,139,1673,810,863,1133,581,552,1616,780,836,1589,766,823,540,229,311,220,88,132,68,22,46,6,1,5,13,0,13,878,877,333,247,149,84,37,19,8,537,452,85,81,334,58,73,97
53342665,0,,,2070,1021,1049,263,126,137,1750,863,887,1227,630,597,1690,832,858,1663,822,841,523,233,290,252,106,146,71,23,48,6,1,5,13,3,10,911,910,336,246,164,92,56,12,4,565,478,87,83,348,55,81,89
53342666,0,,,480,226,254,46,23,23,433,202,231,243,125,118,426,196,230,418,195,223,190,77,113,109,38,71,60,15,45,9,3,6,2,2,0,165,163,40,51,29,28,13,2,0,119,91,28,11,83,3,17,21
53342667,0,,,465,235,230,61,30,31,398,201,197,240,129,111,384,193,191,380,191,189,158,72,86,98,39,59,32,12,20,4,1,3,0,0,0,162,162,25,47,39,33,14,1,3,136,103,33,14,102,3,13,21
53342668,0,,,451,221,230,53,22,31,398,199,199,229,117,112,387,194,193,383,192,191,169,82,87,68,34,34,14,4,10,1,0,1,0,0,0,178,178,56,53,32,12,13,6,6,121,87,34,12,116,9,31,23
53342669,0,,,230,108,122,23,12,11,207,96,111,130,62,68,197,92,105,189,90,99,77,34,43,29,14,15,7,3,4,1,0,1,0,0,0,77,77,11,25,14,12,11,4,0,65,45,20,3,51,0,7,11
53342672,0,,,26,12,14,3,1,2,23,11,12,16,9,7,22,10,12,21,10,11,7,2,5,5,1,4,0,0,0,0,0,0,0,0,0,8,8,2,1,2,1,0,2,0,6,4,2,0,5,0,2,1
53342673,0,,,55,26,29,3,0,3,52,26,26,33,17,16,49,25,24,48,24,24,19,9,10,12,7,5,4,2,2,2,1,1,0,0,0,21,21,3,8,5,4,1,0,0,18,14,4,0,11,0,3,3
53342674,0,,,1835,903,932,221,104,117,1606,792,814,1097,550,547,1539,753,786,1499,733,766,509,242,267,222,99,123,52,26,26,5,3,2,37,17,20,718,718,180,244,137,82,36,25,14,531,430,101,61,335,20,52,102
53342675,0,,,831,421,410,119,62,57,706,353,353,501,261,240,682,340,342,666,327,339,205,92,113,116,53,63,42,16,26,3,1,2,0,0,0,302,302,61,91,69,45,22,10,4,237,181,56,42,130,10,13,26
53342676,0,,,237,134,103,38,29,9,197,104,93,172,91,81,191,102,89,186,99,87,25,13,12,11,4,7,1,0,1,0,0,0,4,1,3,92,91,20,32,16,15,6,2,0,70,64,6,10,18,3,2,6
53342677,0,,,86,40,46,10,5,5,76,35,41,33,14,19,74,34,40,73,34,39,43,21,22,24,10,14,7,3,4,0,0,0,0,0,0,30,30,2,18,3,4,0,1,2,28,23,5,3,26,0,1,11
53342678,0,,,53,26,27,5,3,2,48,23,25,25,11,14,48,23,25,47,22,25,23,12,11,9,3,6,5,1,4,1,0,1,0,0,0,20,20,2,7,8,2,1,0,0,18,13,5,2,13,0,2,4
53342681,0,,,112,56,56,13,9,4,99,47,52,52,25,27,98,46,52,97,45,52,47,22,25,16,6,10,7,1,6,2,0,2,1,1,0,36,36,6,9,7,9,1,2,2,30,17,13,4,28,0,5,5
53342682,1,,53342692,109,49,60,15,6,9,96,44,52,55,26,29,92,43,49,90,42,48,41,18,23,22,9,13,8,3,5,2,0,2,0,0,0,34,34,5,10,7,6,2,4,1,30,19,11,5,27,0,4,5
53342683,0,,,127,60,67,17,9,8,108,50,58,74,37,37,106,48,58,105,47,58,34,13,21,14,4,10,5,1,4,1,0,1,0,0,0,50,50,14,15,7,9,4,1,0,36,27,9,6,21,0,2,5
53342684,0,,,165,86,79,21,11,10,143,74,69,107,58,49,136,69,67,133,67,66,36,16,20,16,6,10,4,1,3,0,0,0,0,0,0,69,69,20,25,11,5,6,2,0,47,40,7,3,25,2,5,6
53342685,0,,,58,34,24,12,7,5,41,24,17,38,22,16,41,24,17,41,24,17,3,2,1,1,1,0,0,0,0,0,0,0,3,2,1,33,33,18,9,3,2,1,0,0,13,13,0,7,2,2,1,1
53342686,0,,,74,32,42,11,4,7,63,28,35,39,19,20,59,27,32,58,26,32,24,9,15,12,4,8,4,0,4,1,0,1,0,0,0,23,23,2,9,5,3,0,2,2,21,13,8,4,16,0,1,4
53342691,0,,,45,20,25,4,1,3,41,19,22,22,12,10,39,18,21,39,18,21,19,7,12,13,5,8,5,1,4,2,1,1,0,0,0,14,13,2,3,4,1,2,1,0,11,5,6,0,11,0,2,2
53342692,2,53342682,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53342694,0,,,37,19,18,7,3,4,30,16,14,23,12,11,29,16,13,28,16,12,7,4,3,6,3,3,4,3,1,1,1,0,0,0,0,11,11,3,1,1,2,3,1,0,8,6,2,2,5,0,3,1
53342695,0,,,264,137,127,28,18,10,236,119,117,123,65,58,229,115,114,227,115,112,113,54,59,61,33,28,26,10,16,2,1,1,0,0,0,86,86,12,27,21,11,5,4,6,73,44,29,4,69,0,10,14
53342700,0,,,120,62,58,11,6,5,109,56,53,69,37,32,106,54,52,104,52,52,40,19,21,18,9,9,7,2,5,1,0,1,1,0,1,38,38,5,11,11,2,4,3,2,33,21,12,1,27,1,4,3
53342701,0,,,23,14,9,4,2,2,19,12,7,14,9,5,18,11,7,18,11,7,5,3,2,1,0,1,0,0,0,0,0,0,0,0,0,8,8,1,3,3,0,0,0,1,7,4,3,1,4,0,1,0
53342707,0,,,45,21,24,5,2,3,40,19,21,17,9,8,38,18,20,37,17,20,23,10,13,10,4,6,5,2,3,1,0,1,0,0,0,16,16,2,6,4,2,1,1,0,14,8,6,1,14,0,1,5
53342708,2,53342719,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53342709,0,,,156,73,83,9,4,5,147,69,78,73,40,33,142,67,75,139,65,74,74,29,45,40,17,23,17,4,13,5,0,5,0,0,0,60,60,14,19,13,8,4,1,1,46,30,16,3,44,0,12,9
53342711,0,,,100,55,45,6,5,1,94,50,44,41,26,15,93,50,43,93,50,43,53,24,29,26,10,16,13,4,9,2,0,2,0,0,0,40,40,10,14,8,4,3,0,1,30,22,8,0,34,0,7,5
53342717,2,53342718,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53342718,1,,53342717,6,4,2,0,0,0,9,5,4,3,1,2,9,5,4,9,5,4,6,4,2,2,1,1,2,1,1,0,0,0,0,0,0,3,3,2,2,1,0,0,0,0,3,3,0,0,5,0,2,2
53342719,1,,53342708,74,37,37,8,7,1,68,31,37,31,12,19,67,31,36,65,31,34,37,19,18,14,6,8,7,2,5,1,0,1,0,0,0,29,29,7,11,6,2,3,1,0,23,18,5,1,23,1,6,9
53342740,2,53342750,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53342741,0,,,39,17,22,7,1,6,32,16,16,14,6,8,31,16,15,31,16,15,18,10,8,12,6,6,6,2,4,0,0,0,0,0,0,13,13,4,4,1,0,1,2,1,9,6,3,1,11,0,4,1
53342745,0,,,194,91,103,20,9,11,174,82,92,93,47,46,171,80,91,170,79,91,81,35,46,46,18,28,19,4,15,2,0,2,0,0,0,71,71,14,28,14,3,7,2,3,57,38,19,7,57,0,11,16
53342746,0,,,77,40,37,16,11,5,61,29,32,26,13,13,61,29,32,61,29,32,35,16,19,19,8,11,10,4,6,2,0,2,0,0,0,30,30,8,9,5,5,2,1,0,22,16,6,6,23,0,6,8
53342750,1,,53342740,102,49,53,15,7,8,93,45,48,55,28,27,90,45,45,87,43,44,38,17,21,19,7,12,10,2,8,0,0,0,0,0,0,28,28,5,6,6,5,0,5,3,25,14,11,4,23,0,2,2
53342751,0,,,31,15,16,3,1,2,28,14,14,13,6,7,26,13,13,26,13,13,15,8,7,7,5,2,2,1,1,0,0,0,0,0,0,10,10,3,2,2,1,0,1,1,7,3,4,1,9,0,2,2
53342754,2,53342764,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53342755,0,,,38,19,19,4,3,1,34,16,18,19,9,10,34,16,18,33,15,18,15,7,8,8,2,6,6,2,4,1,0,1,0,0,0,14,14,2,6,3,2,0,0,1,12,9,3,1,10,0,1,4
53342758,1,,53342759;53342768,121,60,61,13,8,5,115,55,60,64,32,32,114,55,59,112,53,59,51,23,28,33,13,20,21,7,14,4,1,3,1,0,1,43,43,10,19,8,6,1,3,1,38,26,12,3,33,0,7,9
53342759,2,53342758,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53342764,1,,53342754,156,84,72,9,6,3,148,78,70,78,40,38,145,77,68,145,77,68,70,38,32,37,18,19,10,6,4,0,0,0,1,0,1,55,55,8,20,13,8,5,1,1,48,34,14,2,44,0,5,13
53342768,2,53342758,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53342773,2,53342774,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53342774,1,,53342773,197,101,96,11,9,2,190,94,96,88,51,37,189,93,96,184,90,94,102,43,59,61,23,38,31,9,22,4,0,4,0,0,0,77,76,19,25,18,9,7,0,0,59,39,20,4,61,0,14,11
53342778,0,,,52,26,26,3,2,1,49,24,25,26,16,10,49,24,25,49,24,25,23,8,15,13,4,9,6,2,4,0,0,0,1,1,0,23,23,5,11,4,2,1,0,0,18,16,2,1,16,0,2,4
53342784,0,,,210,104,106,12,6,6,198,98,100,91,50,41,193,95,98,192,94,98,107,48,59,60,26,34,22,10,12,1,0,1,0,0,0,77,77,11,31,16,11,5,1,2,66,47,19,4,65,0,9,19
53342785,0,,,62,32,30,12,8,4,50,24,26,23,11,12,49,24,25,49,24,25,27,13,14,17,6,11,5,1,4,0,0,0,0,0,0,21,21,7,3,3,3,3,1,1,14,7,7,3,18,0,6,3
53342787,0,,,135,67,68,20,12,8,115,55,60,72,37,35,112,54,58,109,53,56,43,18,25,25,8,17,11,4,7,1,0,1,0,0,0,45,45,7,14,7,10,5,1,1,38,26,12,4,28,0,5,7
53342788,0,,,57,29,28,7,6,1,50,23,27,21,11,10,50,23,27,49,23,26,29,12,17,10,3,7,4,0,4,1,0,1,0,0,0,21,21,6,7,2,2,1,3,0,15,8,7,0,18,0,6,3
53342791,0,,,155,72,83,16,10,6,139,62,77,75,31,44,134,62,72,134,62,72,64,31,33,40,18,22,16,6,10,0,0,0,1,0,1,56,56,11,19,8,11,5,1,1,45,29,16,3,44,0,10,14
53342792,0,,,14,6,8,0,0,0,14,6,8,8,4,4,14,6,8,14,6,8,6,2,4,3,1,2,1,0,1,0,0,0,0,0,0,7,7,1,5,1,0,0,0,0,6,5,1,0,5,0,1,0
53342793,0,,,16,10,6,0,0,0,16,10,6,6,5,1,16,10,6,16,10,6,10,5,5,8,4,4,3,2,1,0,0,0,0,0,0,6,6,1,1,3,1,0,0,0,5,4,1,0,6,0,1,0
53342794,0,,,293,142,151,32,19,13,260,122,138,135,63,72,251,116,135,250,115,135,125,59,66,67,27,40,28,6,22,3,0,3,0,0,0,101,101,16,37,20,10,9,7,2,85,61,24,5,77,0,12,26
53342795,0,,,87,45,42,9,2,7,78,43,35,35,19,16,78,43,35,76,42,34,43,24,19,24,12,12,8,3,5,0,0,0,0,0,0,32,32,6,11,7,3,4,1,0,26,17,9,2,25,0,5,7
53342796,0,,,94,46,48,11,7,4,83,39,44,44,22,22,83,39,44,83,39,44,39,17,22,17,6,11,11,3,8,4,1,3,0,0,0,33,33,5,12,9,3,2,0,2,28,19,9,4,24,0,4,5
53342797,0,,,91,39,52,14,6,8,77,33,44,44,20,24,74,33,41,72,32,40,33,13,20,22,8,14,7,2,5,2,0,2,0,0,0,36,36,9,12,7,4,3,1,0,27,22,5,5,21,0,6,7
53342798,0,,,114,52,62,14,5,9,100,47,53,48,23,25,99,47,52,99,47,52,52,24,28,21,8,13,9,1,8,3,0,3,1,0,1,46,46,17,10,10,4,2,1,2,29,19,10,5,33,1,13,7
53343203,0,,,449,215,234,19,12,7,430,203,227,207,102,105,419,198,221,412,192,220,223,101,122,126,57,69,44,19,25,2,1,1,0,0,0,186,186,60,52,38,21,8,5,2,126,95,31,3,151,2,44,32
53343204,0,,,129,61,68,7,6,1,122,55,67,51,23,28,122,55,67,121,55,66,71,32,39,31,13,18,12,5,7,1,0,1,0,0,0,63,63,20,28,9,5,0,1,0,43,35,8,2,49,1,13,17
53343205,0,,,537,251,286,59,27,32,478,224,254,283,142,141,465,218,247,459,214,245,195,82,113,99,35,64,42,7,35,1,0,1,4,0,4,181,181,39,50,30,33,14,4,11,142,89,53,15,133,2,24,26
53343206,0,,,1378,637,741,171,89,82,1207,548,659,711,350,361,1162,524,638,1144,513,631,496,198,298,267,91,176,125,33,92,18,3,15,15,3,12,496,493,106,150,109,68,39,16,5,386,296,90,41,295,7,64,80
53343207,0,,,13,5,8,0,0,0,13,5,8,10,4,6,12,5,7,12,5,7,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,5,5,1,1,2,1,0,0,0,4,4,0,0,2,0,1,0
53343214,0,,,131,58,73,3,2,1,128,56,72,58,28,30,123,54,69,122,53,69,70,28,42,40,15,25,17,4,13,0,0,0,0,0,0,63,63,28,17,9,5,3,0,1,35,25,10,0,51,1,21,10
53343215,0,,,94,53,41,1,1,0,93,52,41,44,32,12,89,49,40,88,48,40,49,20,29,28,12,16,11,3,8,2,0,2,14,14,0,54,54,28,17,6,2,0,1,0,26,21,5,0,34,13,10,10
53343216,0,,,41,32,9,4,2,2,37,30,7,37,30,7,37,30,7,35,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,3,2,3,1,0,0,0,6,6,0,1,0,0,0,0
53343217,0,,,66,33,33,0,0,0,66,33,33,34,17,17,66,33,33,64,32,32,32,16,16,10,2,8,5,1,4,0,0,0,0,0,0,29,29,8,11,7,2,0,0,1,20,16,4,0,23,0,8,6
53343218,0,,,8,4,4,0,0,0,8,4,4,1,0,1,8,4,4,8,4,4,7,4,3,6,3,3,2,1,1,0,0,0,0,0,0,4,4,1,2,1,0,0,0,0,3,3,0,0,4,0,1,2
53343219,0,,,74,28,46,7,2,5,67,26,41,31,12,19,66,26,40,65,26,39,36,14,22,23,6,17,14,2,12,4,0,4,1,0,1,25,24,3,10,6,3,1,0,1,21,19,2,1,17,0,3,5
53343227,0,,,177,79,98,5,2,3,172,77,95,97,47,50,170,75,95,169,75,94,75,30,45,43,15,28,19,4,15,0,0,0,0,0,0,71,71,19,23,13,10,3,3,0,52,36,16,2,52,1,11,9
53343228,0,,,11,6,5,0,0,0,11,6,5,7,4,3,11,6,5,11,6,5,4,2,2,1,0,1,1,0,1,0,0,0,0,0,0,4,4,1,0,2,1,0,0,0,3,3,0,0,3,0,0,0
53343229,0,,,199,97,102,13,8,5,186,89,97,98,52,46,180,85,95,175,84,91,88,37,51,35,13,22,14,5,9,0,0,0,0,0,0,74,74,16,25,13,12,5,0,3,58,39,19,4,60,0,12,14
53343307,2,53343317,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53343309,0,,,75,41,34,3,3,0,72,38,34,38,21,17,64,33,31,62,32,30,34,17,17,20,10,10,12,6,6,0,0,0,0,0,0,26,26,5,10,3,4,1,1,2,21,13,8,1,23,0,5,6
53343317,1,,53343307,72,34,38,7,4,3,73,35,38,42,21,21,71,35,36,71,35,36,31,14,17,16,7,9,5,2,3,1,0,1,0,0,0,26,26,6,10,10,2,2,1,0,25,17,8,1,23,0,4,5
53343318,1,,53343319,144,75,69,11,8,3,135,68,67,64,36,28,135,68,67,134,67,67,71,32,39,33,13,20,16,5,11,2,0,2,0,0,0,49,49,5,23,8,7,1,4,2,45,28,17,2,40,0,4,15
53343319,2,53343318,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53343323,0,,,31,16,15,0,0,0,31,16,15,14,9,5,31,16,15,30,15,15,17,7,10,5,2,3,4,2,2,0,0,0,0,0,0,11,11,2,4,1,2,2,0,0,9,7,2,0,11,0,2,2
53343324,0,,,16,8,8,0,0,0,16,8,8,11,6,5,14,7,7,14,7,7,5,2,3,3,1,2,1,0,1,0,0,0,0,0,0,5,5,1,1,1,0,2,0,0,4,1,3,0,3,0,0,0
53343327,0,,,171,82,89,15,7,8,156,75,81,83,42,41,154,73,81,153,73,80,73,33,40,31,11,20,9,2,7,2,1,1,0,0,0,62,62,12,22,11,9,4,2,2,50,35,15,5,47,0,10,12
53343328,0,,,116,60,56,11,10,1,105,50,55,58,27,31,103,49,54,102,48,54,47,23,24,20,7,13,10,3,7,0,0,0,0,0,0,41,41,8,12,12,4,2,1,2,33,23,10,4,30,0,5,6
53343331,0,,,459,209,250,36,15,21,423,194,229,219,108,111,411,190,221,409,188,221,204,86,118,103,34,69,45,11,34,0,0,0,0,0,0,191,191,54,74,27,15,12,7,2,136,103,33,9,139,1,39,40
53343332,0,,,12,7,5,1,1,0,11,6,5,8,4,4,11,6,5,11,6,5,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,1,3,0,0,1,0,0,4,3,1,0,2,0,1,1
53343334,0,,,152,77,75,16,9,7,136,68,68,68,42,26,136,68,68,136,68,68,68,26,42,30,6,24,11,2,9,0,0,0,0,0,0,58,58,14,20,11,5,5,1,2,44,28,16,6,46,0,12,8
53343336,0,,,160,83,77,20,12,8,140,71,69,77,41,36,137,69,68,134,67,67,63,30,33,24,10,14,12,4,8,0,0,0,0,0,0,61,61,16,20,12,5,4,1,3,45,33,12,4,43,0,11,9
53343337,0,,,210,102,108,38,19,19,172,83,89,106,55,51,170,81,89,169,80,89,66,28,38,27,8,19,12,4,8,3,0,3,0,0,0,77,77,22,22,14,9,2,4,4,55,39,16,10,42,0,9,11
53343338,0,,,333,123,210,33,12,21,300,111,189,132,62,70,294,111,183,292,111,181,168,49,119,125,28,97,80,11,69,17,0,17,0,0,0,91,89,20,26,17,17,5,2,2,68,49,19,10,52,2,7,10
53343342,1,,53343343,63,30,33,4,2,2,66,32,34,33,16,17,65,32,33,64,31,33,33,16,17,14,5,9,5,2,3,0,0,0,0,0,0,25,25,4,11,6,4,2,0,0,23,16,7,0,21,0,3,10
53343343,2,53343342,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53343344,0,,,767,362,405,83,41,42,684,321,363,372,189,183,664,312,352,654,306,348,312,132,180,180,69,111,63,17,46,5,0,5,18,18,0,309,309,89,110,45,31,15,12,7,218,165,53,18,211,14,52,59
53343345,0,,,832,402,430,129,62,67,699,336,363,456,233,223,660,320,340,651,317,334,243,103,140,119,47,72,44,17,27,1,0,1,7,1,6,323,323,83,105,64,35,18,11,7,240,192,48,33,161,16,34,45
53343346,0,,,1889,901,988,253,129,124,1635,771,864,939,477,462,1576,739,837,1558,727,831,696,294,402,336,131,205,103,28,75,9,2,7,6,2,4,729,729,186,240,137,72,62,17,15,542,418,124,51,469,13,119,122
53343347,0,,,386,162,224,39,25,14,344,137,207,171,81,90,334,134,200,330,134,196,173,56,117,130,37,93,78,20,58,19,3,16,12,0,12,119,117,40,25,22,15,8,2,5,77,56,21,5,59,3,13,12
53343348,0,,,74,42,32,6,4,2,68,38,30,44,24,20,68,38,30,67,37,30,24,14,10,8,5,3,3,2,1,0,0,0,0,0,0,33,32,12,8,5,5,2,0,0,20,16,4,1,17,2,4,4
53343349,0,,,166,84,82,15,6,9,151,78,73,72,40,32,149,76,73,149,76,73,79,38,41,44,20,24,18,5,13,1,0,1,0,0,0,55,55,11,17,12,4,2,6,3,44,28,16,2,47,0,10,11
