KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000846001,T000846002,T000846003,T000846004,T000846005,T000846006,T000846007,T000846008,T000846009,T000846010,T000846011,T000846012,T000846013,T000846014,T000846015,T000846016,T000846017,T000846018,T000846019,T000846020,T000846021,T000846022,T000846023,T000846024,T000846025,T000846026,T000846027,T000846028,T000846029,T000846030,T000846031,T000846032,T000846033,T000846034,T000846035,T000846036,T000846037,T000846038,T000846039,T000846040,T000846041
,,,,Å@êlå˚ëçêî,Å@êlå˚ëçêîÅ@íj,Å@êlå˚ëçêîÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇQêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇRêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇSêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇTêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇUêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—ÇÃàÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃàÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@çÇóÓíPêgÇÃàÍî ê¢ë—êî,Å@çÇóÓïvïwÇÃÇ›ÇÃàÍî ê¢ë—êî
53386420,0,,,33,20,13,2,1,1,31,19,12,18,10,8,30,19,11,13,9,4,9,7,2,0,0,0,15,14,8,3,1,1,1,0,0,6,4,2,1,9,0,5,3
53386421,0,,,27,9,18,0,0,0,27,9,18,8,3,5,27,9,18,19,6,13,16,5,11,0,0,0,14,14,5,7,0,2,0,0,0,9,7,2,0,12,0,4,5
53386431,0,,,40,21,19,0,0,0,40,21,19,14,11,3,40,21,19,26,10,16,20,7,13,0,0,0,24,24,10,12,2,0,0,0,0,14,12,2,0,20,0,9,5
53386432,1,,53386433;53386443,94,32,62,4,2,2,98,33,65,18,8,10,98,33,65,80,25,55,67,18,49,1,0,1,19,18,9,8,2,2,1,0,1,14,10,4,0,20,0,7,4
53386433,2,53386432,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53386440,0,,,54,25,29,0,0,0,54,25,29,15,9,6,54,25,29,39,16,23,31,11,20,0,0,0,35,35,20,11,4,0,0,0,0,15,15,0,0,31,1,16,5
53386441,2,53386450,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53386443,2,53386432,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53386450,1,,53386441,8,3,5,0,0,0,11,5,6,3,3,0,11,5,6,8,2,6,8,2,6,0,0,0,5,5,3,4,0,0,0,0,0,4,4,0,0,7,0,3,1
53386451,0,,,17,9,8,0,0,0,17,9,8,3,2,1,17,9,8,14,7,7,12,7,5,0,0,0,12,12,7,5,0,0,0,0,0,5,3,2,0,11,0,7,3
53386462,0,,,45,22,23,3,1,2,42,21,21,12,7,5,42,21,21,30,14,16,22,11,11,1,0,1,23,23,8,11,2,1,1,0,0,15,12,3,1,19,0,6,9
53386473,0,,,55,29,26,4,3,1,51,26,25,24,14,10,49,25,24,27,12,15,16,6,10,0,0,0,23,23,6,9,3,4,0,1,0,16,12,4,1,18,0,3,5
53386591,2,53387521,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53386601,2,53386610,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53386607,2,53386610,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53386610,1,,53386601;53386607;53386620,25,11,14,0,0,0,44,20,24,21,12,9,44,20,24,23,8,15,15,5,10,0,0,0,11,11,6,7,4,3,0,0,0,14,13,1,0,15,0,5,4
53386620,2,53386610,,9,6,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53386701,2,53385753,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53387000,0,,,424,204,220,51,25,26,373,179,194,207,102,105,355,170,185,166,77,89,81,35,46,3,2,1,137,137,22,46,25,15,12,9,8,115,78,37,10,105,0,16,33
53387007,0,,,84,46,38,9,7,2,75,39,36,37,22,15,71,37,34,38,17,21,23,11,12,0,0,0,35,35,10,11,6,6,2,0,0,25,21,4,1,24,0,8,7
53387010,1,,53387020;53387030,284,132,152,57,29,28,247,114,133,161,77,84,229,109,120,86,37,49,38,15,23,4,0,4,90,90,19,23,19,14,9,10,3,78,58,20,11,58,1,13,9
53387017,0,,,67,38,29,5,5,0,62,33,29,25,18,7,60,32,28,37,15,22,19,6,13,0,0,0,31,31,12,13,2,0,2,1,1,19,18,1,1,26,0,10,9
53387018,0,,,43,21,22,4,2,2,39,19,20,16,9,7,38,19,19,23,10,13,15,5,10,0,0,0,19,19,7,7,1,2,1,1,0,12,7,5,1,15,0,5,3
53387019,0,,,39,23,16,2,1,1,36,21,15,21,13,8,35,20,15,15,8,7,11,6,5,1,0,1,17,17,4,9,0,3,1,0,0,13,10,3,0,9,0,2,4
53387020,2,53387010,,11,8,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53387027,0,,,14,5,9,0,0,0,14,5,9,2,1,1,14,5,9,12,4,8,12,4,8,0,0,0,8,8,3,4,1,0,0,0,0,5,5,0,0,8,0,3,3
53387028,0,,,32,16,16,2,1,1,30,15,15,16,8,8,30,15,15,14,7,7,7,4,3,1,0,1,14,14,3,6,3,2,0,0,0,11,10,1,1,10,0,2,3
53387030,2,53387010,,9,3,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53387038,0,,,126,60,66,5,2,3,121,58,63,50,29,21,118,57,61,71,29,42,48,19,29,0,0,0,60,60,16,28,13,2,0,0,1,44,36,8,1,47,0,12,15
53387048,2,53387059,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53387050,0,,,286,124,162,37,15,22,249,109,140,137,73,64,239,104,135,112,36,76,66,15,51,6,3,3,93,91,23,28,14,12,9,4,1,68,55,13,11,47,0,16,10
53387051,2,53387060,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53387059,1,,53387048,7,4,3,1,1,0,13,7,6,10,6,4,12,7,5,3,1,2,0,0,0,0,0,0,3,3,1,3,1,1,0,0,0,5,5,0,0,2,0,0,1
53387060,1,,53387051,1048,519,529,133,61,72,913,455,458,567,289,278,847,426,421,346,166,180,120,48,72,16,7,9,408,408,96,138,82,59,19,6,9,311,269,42,32,227,3,47,79
53387061,0,,,24,12,12,3,0,3,21,12,9,10,6,4,21,12,9,11,6,5,4,4,0,0,0,0,10,10,5,1,2,0,1,1,0,5,3,2,2,7,0,3,1
53387070,0,,,1314,656,658,173,102,71,1141,554,587,712,355,357,1059,522,537,429,199,230,186,80,106,14,8,6,469,467,91,157,91,74,27,20,7,374,294,80,49,281,8,43,91
53387071,0,,,156,70,86,14,9,5,142,61,81,80,39,41,135,58,77,62,22,40,35,9,26,2,1,1,60,60,12,20,17,5,4,1,1,48,37,11,4,43,0,7,11
53387072,0,,,23,9,14,1,0,1,22,9,13,15,7,8,22,9,13,7,2,5,7,2,5,1,0,1,8,8,1,3,2,1,0,1,0,7,4,3,0,6,0,1,0
53387075,0,,,69,29,40,4,1,3,65,28,37,34,15,19,62,26,36,31,13,18,29,12,17,1,0,1,25,25,7,7,2,4,4,1,0,18,10,8,3,21,0,7,7
53387080,0,,,477,245,232,51,32,19,426,213,213,240,125,115,409,204,205,186,88,98,94,43,51,8,1,7,187,187,47,69,28,21,11,8,3,139,108,31,12,122,3,24,38
53387081,2,53387082,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53387082,1,,53387081,20,12,8,0,0,0,25,15,10,11,7,4,25,15,10,14,8,6,5,4,1,0,0,0,8,8,3,5,2,0,0,1,0,8,7,1,0,10,0,3,2
53387089,0,,,16,9,7,0,0,0,16,9,7,9,5,4,16,9,7,7,4,3,3,2,1,0,0,0,10,10,5,4,1,0,0,0,0,3,3,0,0,6,0,3,1
53387090,0,,,232,112,120,19,12,7,213,100,113,128,65,63,201,95,106,85,35,50,45,18,27,3,0,3,74,74,9,25,13,12,8,4,3,65,41,24,7,58,0,8,15
53387091,0,,,16,8,8,3,1,2,13,7,6,7,5,2,13,7,6,6,2,4,3,1,2,1,0,1,6,6,2,2,0,1,0,1,0,4,2,2,0,4,0,0,1
53387092,0,,,85,46,39,10,7,3,75,39,36,36,22,14,74,38,36,39,17,22,23,10,13,4,1,3,35,35,7,14,9,4,0,0,1,28,23,5,1,25,0,5,8
53387093,0,,,59,22,37,4,3,1,55,19,36,36,13,23,47,17,30,19,6,13,16,4,12,0,0,0,17,17,3,4,1,2,5,2,0,14,6,8,1,13,0,2,1
53387094,0,,,11,4,7,2,0,2,9,4,5,7,4,3,9,4,5,2,0,2,2,0,2,0,0,0,4,4,1,2,0,0,0,1,0,3,2,1,1,2,0,1,0
53387099,0,,,445,214,231,47,18,29,398,196,202,248,129,119,373,182,191,150,67,83,63,27,36,0,0,0,174,174,49,44,41,26,7,3,4,125,94,31,9,94,14,19,24
53387106,0,,,284,136,148,27,13,14,257,123,134,142,74,68,243,116,127,115,49,66,70,26,44,0,0,0,98,98,18,32,15,16,11,4,2,80,47,33,9,75,0,12,18
53387107,0,,,150,86,64,17,12,5,133,74,59,82,48,34,126,71,55,51,26,25,26,13,13,0,0,0,63,63,18,21,13,7,1,3,0,45,40,5,5,32,12,4,10
53387108,0,,,956,480,476,161,83,78,786,392,394,635,324,311,724,361,363,151,68,83,74,33,41,14,9,5,402,402,142,97,69,62,27,5,0,258,229,29,43,103,37,22,31
53387109,0,,,827,381,446,84,44,40,734,331,403,434,213,221,705,317,388,300,118,182,172,61,111,25,7,18,338,335,128,100,55,35,8,4,5,206,174,32,27,132,42,27,46
53387115,2,53387116,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53387116,1,,53387115,454,219,235,64,28,36,395,192,203,242,123,119,383,188,195,153,69,84,80,32,48,1,0,1,156,156,27,54,28,23,15,4,7,131,94,37,16,99,1,16,29
53387117,2,53387128,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53387118,0,,,412,206,206,63,37,26,347,167,180,262,131,131,327,158,169,85,36,49,51,23,28,3,1,2,150,150,39,42,21,30,7,8,3,111,90,21,14,55,6,11,13
53387119,0,,,171,97,74,35,20,15,136,77,59,99,61,38,106,56,50,37,16,21,23,9,14,1,1,0,48,47,13,8,5,12,7,1,1,33,22,11,7,24,8,5,4
53387125,0,,,422,283,139,43,24,19,379,259,120,296,221,75,368,254,114,83,38,45,43,21,22,3,2,1,250,250,167,33,25,15,8,1,1,83,75,8,12,57,52,13,15
53387126,0,,,192,97,95,36,21,15,156,76,80,124,62,62,152,73,79,32,14,18,11,5,6,1,0,1,72,72,7,29,21,12,2,1,0,65,59,6,20,21,0,4,8
53387127,0,,,125,63,62,23,12,11,98,47,51,73,38,35,95,45,50,25,9,16,9,2,7,0,0,0,53,53,18,17,5,8,4,1,0,35,28,7,6,16,2,3,7
53387128,1,,53387117,345,181,164,40,21,19,306,161,145,220,120,100,294,153,141,86,41,45,41,20,21,1,0,1,132,132,33,37,29,21,10,2,1,98,81,17,13,55,2,11,12
53387129,0,,,174,71,103,13,5,8,161,66,95,74,40,34,155,62,93,87,26,61,70,15,55,4,4,0,48,47,17,15,4,7,0,4,0,29,24,5,5,20,1,7,3
53387134,0,,,173,82,91,12,5,7,161,77,84,98,52,46,154,72,82,63,25,38,47,20,27,1,1,0,52,52,10,13,8,6,6,6,3,42,18,24,1,46,0,6,6
53387135,0,,,677,339,338,89,52,37,588,287,301,384,203,181,547,264,283,204,84,120,111,44,67,7,0,7,243,243,44,74,52,49,15,5,4,196,159,37,20,130,2,25,38
53387136,0,,,136,67,69,19,11,8,117,56,61,78,40,38,107,51,56,39,16,23,22,10,12,6,4,2,52,52,10,19,10,9,3,0,1,42,34,8,5,27,3,5,6
53387137,0,,,115,54,61,30,16,14,84,38,46,68,30,38,80,36,44,16,8,8,7,2,5,11,0,11,46,46,22,4,7,6,5,1,1,23,19,4,10,10,11,4,0
53387138,0,,,18,9,9,1,0,1,17,9,8,13,7,6,17,9,8,4,2,2,3,1,2,0,0,0,5,5,1,0,1,2,0,1,0,4,3,1,1,3,0,1,0
53387139,0,,,155,80,75,14,8,6,141,72,69,83,45,38,137,69,68,58,27,31,29,12,17,0,0,0,55,55,9,17,18,3,4,2,2,46,35,11,2,36,0,6,9
53387144,0,,,545,267,278,62,33,29,483,234,249,266,132,134,467,228,239,217,102,115,91,47,44,15,10,5,204,204,53,57,42,27,12,8,5,150,106,44,16,140,7,30,36
53387145,0,,,326,175,151,10,3,7,316,172,144,175,107,68,312,170,142,141,65,76,41,19,22,10,8,2,63,59,23,20,7,6,2,1,0,35,32,3,3,32,5,9,14
53387146,0,,,151,78,73,18,13,5,133,65,68,79,42,37,130,64,66,54,23,31,31,12,19,0,0,0,59,59,12,21,13,8,4,1,0,47,38,9,4,35,1,9,12
53387147,0,,,256,123,133,37,16,21,219,107,112,142,65,77,203,98,105,77,42,35,20,9,11,0,0,0,94,94,14,34,23,12,9,2,0,80,71,9,8,49,2,7,23
53387148,0,,,529,247,282,52,23,29,477,224,253,257,130,127,459,214,245,220,94,126,151,59,92,4,0,4,148,146,24,38,24,27,18,9,6,121,74,47,13,97,2,11,23
53387149,0,,,530,252,278,59,28,31,471,224,247,294,148,146,445,212,233,177,76,101,115,46,69,5,0,5,160,159,25,32,35,28,21,12,6,134,70,64,10,112,2,14,19
53387152,0,,,19,9,10,0,0,0,19,9,10,7,3,4,19,9,10,12,6,6,4,3,1,0,0,0,10,10,3,6,0,1,0,0,0,7,7,0,0,7,0,2,5
53387153,0,,,95,44,51,9,5,4,86,39,47,45,20,25,83,39,44,41,19,22,19,9,10,0,0,0,34,34,9,9,6,4,3,2,1,25,15,10,0,26,0,8,7
53387154,0,,,224,116,108,33,14,19,191,102,89,121,68,53,179,96,83,70,34,36,42,19,23,1,0,1,67,67,13,17,10,6,8,9,4,54,31,23,5,48,0,8,7
53387155,0,,,209,86,123,12,7,5,197,79,118,92,45,47,194,77,117,105,34,71,70,20,50,2,0,2,44,42,6,15,12,7,2,0,0,36,29,7,2,18,0,2,3
53387156,0,,,447,219,228,87,43,44,360,176,184,260,128,132,342,170,172,100,48,52,49,20,29,1,0,1,149,149,23,38,38,31,9,6,4,126,99,27,22,69,3,13,16
53387157,0,,,886,437,449,139,70,69,746,367,379,517,264,253,709,352,357,229,103,126,99,40,59,10,7,3,328,328,81,91,67,47,25,12,5,244,195,49,37,153,13,32,34
53387158,0,,,362,188,174,83,42,41,279,146,133,207,113,94,266,138,128,72,33,39,31,14,17,2,1,1,127,127,22,38,25,24,16,1,1,104,93,11,29,50,2,8,16
53387159,0,,,290,141,149,63,33,30,227,108,119,168,77,91,217,103,114,59,31,28,23,10,13,12,4,8,107,107,20,38,19,18,8,3,1,86,81,5,20,39,4,8,13
53387162,0,,,93,48,45,10,5,5,83,43,40,49,28,21,81,42,39,34,15,19,8,3,5,0,0,0,41,41,15,12,6,4,4,0,0,26,20,6,1,25,1,9,3
53387163,0,,,16,7,9,3,1,2,13,6,7,9,4,5,13,6,7,4,2,2,0,0,0,0,0,0,5,5,1,1,1,0,2,0,0,4,1,3,2,4,0,1,0
53387164,0,,,234,113,121,17,8,9,217,105,112,152,73,79,213,103,110,65,32,33,28,12,16,0,0,0,83,83,9,32,22,11,4,4,1,74,64,10,2,44,0,5,14
53387165,0,,,504,254,250,50,22,28,454,232,222,282,156,126,429,216,213,172,76,96,103,45,58,3,1,2,172,172,33,50,31,30,13,12,3,139,98,41,10,114,0,20,26
53387166,0,,,92,42,50,12,3,9,80,39,41,50,21,29,74,37,37,30,18,12,12,6,6,1,0,1,34,33,5,13,9,3,2,0,1,28,23,5,5,17,0,2,8
53387167,0,,,574,297,277,78,42,36,496,255,241,316,176,140,478,242,236,180,79,101,93,35,58,2,1,1,203,203,44,48,51,32,19,6,3,158,113,45,21,116,0,29,23
53387168,0,,,123,55,68,17,9,8,106,46,60,63,26,37,105,46,59,43,20,23,21,7,14,0,0,0,39,39,6,12,7,5,4,3,2,33,22,11,4,27,0,3,6
53387169,0,,,120,71,49,12,9,3,108,62,46,86,52,34,101,58,43,22,10,12,9,4,5,0,0,0,46,46,10,15,7,11,3,0,0,36,33,3,4,16,0,4,4
53387170,0,,,20,11,9,0,0,0,20,11,9,8,5,3,20,11,9,12,6,6,4,2,2,1,1,0,9,9,2,3,4,0,0,0,0,7,6,1,0,8,0,2,3
53387171,2,53387181,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53387172,0,,,1413,701,712,251,133,118,1162,568,594,833,423,410,1094,528,566,329,145,184,162,67,95,18,8,10,514,513,103,150,117,95,30,15,3,405,347,58,91,204,14,35,56
53387173,0,,,1140,573,567,156,84,72,984,489,495,583,309,274,939,466,473,401,180,221,169,68,101,14,9,5,431,429,110,127,88,48,33,13,10,314,258,56,36,274,4,82,65
53387174,0,,,892,423,469,128,56,72,762,366,396,527,264,263,734,355,379,235,102,133,115,47,68,9,3,6,355,355,106,98,64,53,21,10,3,247,199,48,36,166,12,54,33
53387175,0,,,416,210,206,67,34,33,349,176,173,215,112,103,328,169,159,134,64,70,77,35,42,3,1,2,143,143,23,52,21,25,11,8,3,120,92,28,15,86,0,15,26
53387176,0,,,159,83,76,25,15,10,134,68,66,73,39,34,128,67,61,61,29,32,36,19,17,1,1,0,52,52,4,20,10,11,5,0,2,48,37,11,6,38,0,4,15
53387177,0,,,646,315,331,65,30,35,581,285,296,357,185,172,552,267,285,224,100,124,127,53,74,1,0,1,225,225,37,68,61,28,17,7,7,187,134,53,14,146,0,25,34
53387178,0,,,129,61,68,18,8,10,111,53,58,64,34,30,107,50,57,47,19,28,31,9,22,0,0,0,41,41,8,7,10,8,6,1,1,33,21,12,4,32,0,6,3
53387179,0,,,15,7,8,0,0,0,15,7,8,9,5,4,14,6,8,6,2,4,3,2,1,0,0,0,7,7,1,5,0,1,0,0,0,6,4,2,0,5,0,1,1
53387180,0,,,23,9,14,5,2,3,18,7,11,11,5,6,18,7,11,7,2,5,5,2,3,0,0,0,6,6,0,1,2,1,1,1,0,6,3,3,0,5,0,0,1
53387181,1,,53387171,996,486,510,102,47,55,895,440,455,597,309,288,845,419,426,298,131,167,161,66,95,18,7,11,415,415,115,142,84,44,18,10,3,298,236,62,38,191,18,31,62
53387182,0,,,2566,1203,1363,375,181,194,2184,1017,1167,1419,695,724,2070,966,1104,765,322,443,432,179,253,48,20,28,1045,1043,330,314,188,129,54,15,13,703,588,115,99,462,52,107,137
53387183,0,,,2919,1378,1541,508,262,246,2403,1109,1294,1611,765,846,2236,1026,1210,792,344,448,437,191,246,34,12,22,1130,1127,340,326,207,165,60,21,8,781,688,93,143,435,54,125,138
53387184,0,,,2065,995,1070,357,184,173,1707,811,896,1233,602,631,1590,752,838,474,209,265,235,86,149,13,5,8,755,752,208,198,138,133,51,16,8,542,468,74,101,248,77,34,77
53387185,0,,,2242,1152,1090,527,280,247,1713,870,843,1361,702,659,1589,808,781,352,168,184,135,61,74,7,1,6,755,755,156,151,149,199,68,24,8,592,504,88,126,231,24,42,60
53387186,0,,,1041,503,538,150,72,78,891,431,460,568,292,276,848,412,436,323,139,184,173,65,108,6,1,5,366,366,51,122,88,64,27,8,6,315,244,71,37,208,0,32,62
53387187,0,,,149,64,85,18,11,7,131,53,78,83,36,47,124,52,72,48,17,31,27,9,18,0,0,0,50,50,7,16,9,9,7,2,0,43,31,12,8,32,0,6,7
53387188,0,,,358,169,189,38,21,17,320,148,172,172,87,85,303,140,163,148,61,87,89,31,58,1,0,1,119,118,25,34,18,21,11,7,2,93,62,31,6,90,0,21,21
53387189,0,,,136,71,65,26,18,8,110,53,57,83,40,43,105,50,55,27,13,14,6,1,5,1,0,1,57,57,10,28,9,7,3,0,0,47,44,3,8,19,0,5,8
53387190,0,,,1550,773,777,225,120,105,1320,650,670,896,459,437,1275,625,650,424,191,233,190,78,112,5,2,3,618,617,165,194,115,86,38,16,3,450,378,72,69,278,26,47,89
53387191,0,,,2259,1183,1076,378,191,187,1846,967,879,1450,777,673,1751,910,841,396,190,206,180,81,99,32,9,23,1041,1040,428,267,161,126,43,13,2,596,527,69,137,267,96,56,77
53387192,0,,,3061,1496,1565,367,189,178,2683,1298,1385,1656,890,766,2546,1216,1330,1027,408,619,653,238,415,60,23,37,1220,1217,456,311,199,140,75,22,14,750,590,160,95,544,101,129,141
53387193,0,,,1668,918,750,158,78,80,1507,838,669,1046,639,407,1308,662,646,461,199,262,256,100,156,19,8,11,745,744,344,172,108,58,42,17,3,396,308,88,34,314,117,75,82
53387194,0,,,1736,867,869,265,137,128,1471,730,741,1009,517,492,1380,675,705,462,213,249,204,84,120,13,4,9,666,666,155,212,127,114,36,17,5,501,429,72,78,309,19,69,95
53387195,0,,,2003,999,1004,341,176,165,1660,822,838,1233,617,616,1550,760,790,427,205,222,143,65,78,14,6,8,696,695,109,215,145,145,56,18,7,581,508,73,91,282,11,42,89
53387196,0,,,1000,494,506,189,101,88,811,393,418,616,305,311,765,373,392,195,88,107,102,43,59,2,1,1,359,359,88,90,61,72,34,8,6,269,212,57,54,136,11,31,29
53387197,0,,,115,52,63,18,8,10,97,44,53,63,29,34,94,43,51,34,15,19,20,7,13,0,0,0,38,38,7,11,6,7,5,0,2,31,20,11,6,23,0,5,4
53387198,0,,,582,280,302,57,29,28,525,251,274,336,162,174,496,237,259,189,89,100,92,34,58,4,2,2,219,219,51,68,41,33,19,5,2,167,132,35,17,132,1,34,30
53387199,0,,,115,57,58,18,10,8,97,47,50,80,42,38,90,41,49,17,5,12,10,3,7,0,0,0,45,45,10,17,6,7,5,0,0,35,32,3,4,14,0,4,2
53387200,0,,,220,102,118,28,15,13,192,87,105,116,54,62,181,85,96,76,33,43,45,20,25,1,0,1,68,68,7,22,17,8,5,4,5,60,36,24,7,47,0,4,9
53387201,0,,,70,33,37,13,8,5,57,25,32,37,17,20,54,25,29,20,8,12,10,3,7,0,0,0,23,23,3,6,5,6,2,1,0,20,14,6,2,14,0,2,3
53387202,0,,,13,6,7,0,0,0,13,6,7,8,4,4,11,5,6,5,2,3,5,2,3,0,0,0,4,4,0,1,1,2,0,0,0,4,2,2,0,3,0,0,1
53387203,0,,,30,16,14,3,2,1,27,14,13,15,7,8,27,14,13,12,7,5,4,3,1,1,0,1,15,15,3,10,1,1,0,0,0,12,12,0,0,7,1,1,6
53387210,0,,,113,60,53,19,17,2,94,43,51,57,28,29,89,41,48,37,15,22,17,6,11,3,1,2,41,41,8,13,11,3,3,2,1,32,26,6,6,24,0,5,6
53387211,0,,,48,19,29,8,1,7,40,18,22,23,10,13,38,17,21,17,8,9,7,4,3,2,1,1,16,16,4,3,3,3,2,0,1,11,9,2,0,10,0,4,2
53387212,0,,,148,73,75,17,10,7,130,62,68,81,37,44,126,61,65,49,25,24,20,9,11,1,0,1,57,57,11,26,7,7,3,1,2,46,38,8,7,31,0,6,13
53387220,0,,,175,89,86,29,18,11,146,71,75,88,42,46,142,70,72,58,29,29,35,13,22,0,0,0,57,57,5,20,10,16,1,4,1,52,35,17,5,40,0,5,10
53387221,0,,,645,311,334,74,35,39,571,276,295,337,174,163,553,265,288,234,102,132,138,58,80,12,10,2,220,220,46,61,40,36,18,12,7,173,103,70,23,150,10,27,35
53387222,0,,,36,17,19,9,5,4,27,12,15,19,9,10,27,12,15,8,3,5,2,0,2,0,0,0,15,15,3,8,1,1,2,0,0,12,11,1,3,4,1,1,2
53387230,2,53387240,,9,3,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53387231,0,,,120,57,63,15,3,12,105,54,51,71,37,34,98,51,47,34,17,17,17,8,9,0,0,0,43,43,11,13,6,5,4,3,1,32,23,9,4,24,1,7,7
53387240,1,,53387230;53387241,55,31,24,10,6,4,57,30,27,42,20,22,54,29,25,15,10,5,1,0,1,0,0,0,24,24,8,13,4,4,1,0,0,22,22,0,1,12,0,3,5
53387241,2,53387240,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53387250,1,,53387251,169,81,88,23,12,11,152,72,80,93,44,49,144,69,75,59,28,31,19,8,11,0,0,0,78,78,21,42,9,3,5,1,0,60,58,2,4,40,0,14,20
