year,pop,ISO3
1983,52.2M,PHL
1983,13k,PLW
1983,3.3M,PNG
1983,36.5M,POL
1983,18.8M,
1983,9.94M,PRT
1983,3.34M,PRY
1983,1.6M,
1983,330k,QAT
1983,22.4M,ROU
1983,141M,RUS
1983,5.86M,RWA
1983,11.7M,SAU
1983,18.7M,SDN
1983,6.17M,SEN
1983,2.56M,SGP
1983,259k,SLB
1983,3.59M,SLE
1983,4.69M,SLV
1983,22k,SMR
1983,6.14M,SOM
1983,7.87M,SRB
1983,4.5M,SSD
1983,103k,STP
1983,379k,SUR
1983,5.08M,
1983,1.94M,SVN
1983,8.36M,SWE
1983,656k,SWZ
1983,66.9k,SYC
1983,9.84M,SYR
1983,4.86M,TCD
1983,3.13M,TGO
1983,48.7M,THA
1983,4.4M,TJK
1983,3.08M,TKM
1983,662k,TLS
1983,97k,TON
1983,1.17M,TTO
1983,7.09M,TUN
1983,47M,TUR
1983,8100,TUV
1983,19M,TWN
1983,21.2M,TZA
1983,14.2M,UGA
1983,50.6M,UKR
1983,2.99M,URY
1983,230M,USA
1983,17.2M,UZB
1983,110k,VCT
1983,16.5M,VEN
1983,57M,VNM
1983,127k,VUT
1983,167k,WSM
1983,10.2M,YEM
1983,31.9M,ZAF
1983,6.29M,ZMB
1983,8.11M,ZWE
1984,10.2M,AFG
1984,9.62M,AGO
1984,3.13M,ALB
1984,42.2k,AND
1984,1.31M,ARE
1984,29.8M,ARG
1984,3.27M,ARM
1984,65.4k,ATG
1984,15.6M,AUS
1984,7.56M,AUT
1984,6.78M,AZE
1984,4.84M,BDI
1984,9.87M,BEL
1984,4.29M,BEN
1984,7.75M,BFA
1984,93.5M,BGD
1984,8.94M,BGR
1984,419k,BHR
1984,241k,BHS
1984,4.35M,BIH
1984,10.1M,BLR
1984,160k,BLZ
1984,6.25M,BOL
1984,134M,BRA
1984,257k,BRB
1984,215k,BRN
1984,470k,BTN
1984,1.1M,BWA
1984,2.52M,CAF
1984,25.6M,CAN
1984,6.44M,CHE
1984,12.1M,CHL
1984,1.04B,CHN
1984,9.62M,
1984,9.51M,CMR
1984,29.9M,
1984,2M,
1984,28.7M,COL
1984,366k,COM
1984,335k,CPV
1984,2.7M,CRI
1984,10.1M,CUB
1984,720k,CYP
1984,10.3M,CZE
1984,77.6M,DEU
1984,382k,DJI
1984,71.9k,DMA
1984,5.12M,DNK
1984,6.28M,DOM
1984,21.4M,DZA
1984,9.02M,ECU
1984,48.7M,EGY
1984,1.85M,ERI
1984,38.3M,ESP
1984,1.52M,EST
1984,39.2M,ETH
1984,4.88M,FIN
1984,711k,FJI
1984,54.8M,FRA
1984,85.5k,
1984,833k,GAB
1984,56.6M,GBR
1984,5.3M,GEO
1984,13.3M,GHA
1984,5.4M,GIN
1984,825k,GMB
1984,886k,GNB
1984,358k,GNQ
1984,9.74M,GRC
1984,99.6k,GRD
1984,7.72M,GTM
1984,776k,GUY
1984,5.33M,
1984,4.26M,HND
1984,742,
1984,4.78M,HRV
1984,6.12M,HTI
1984,10.6M,HUN
1984,162M,IDN
1984,763M,IND
1984,3.49M,IRL
1984,45.6M,IRN
1984,15.4M,IRQ
1984,240k,ISL
1984,4.08M,ISR
1984,56.6M,ITA
1984,2.26M,JAM
1984,2.63M,JOR
1984,120M,JPN
1984,15.1M,KAZ
1984,18.8M,KEN
1984,4M,
1984,7.13M,KHM
1984,65.3k,KIR
1984,42.4k,
1984,40.7M,KOR
1984,1.81M,KWT
1984,3.64M,
1984,3.16M,LBN
1984,2.17M,LBR
1984,3.56M,LBY
1984,131k,
1984,26.4k,LIE
1984,15.9M,LKA
1984,1.57M,LSO
1984,3.64M,LTU
1984,366k,LUX
1984,2.64M,LVA
1984,21.8M,MAR
1984,28.4k,MCO
1984,4.26M,MDA
1984,10M,MDG
1984,184k,MDV
1984,73.5M,MEX
1984,37.4k,MHL
1984,1.99M,MKD
1984,8.03M,MLI
1984,346k,MLT
1984,36.2M,MMR
1984,602k,MNE
1984,1.87M,MNG
1984,12.4M,MOZ
1984,1.7M,MRT
1984,1.01M,MUS
1984,7.34M,MWI
1984,14.7M,MYS
1984,1.06M,NAM
1984,6.97M,NER
1984,81.3M,NGA
1984,3.67M,NIC
1984,14.4M,NLD
1984,4.14M,NOR
1984,17.1M,NPL
1984,8130,NRU
1984,3.25M,NZL
1984,1.27M,OMN
1984,94M,PAK
1984,2.15M,PAN
1984,19.3M,PER
1984,53.5M,PHL
1984,13.3k,PLW
1984,3.37M,PNG
1984,36.9M,POL
1984,19M,
1984,9.97M,PRT
1984,3.44M,PRY
1984,1.67M,
1984,348k,QAT
1984,22.5M,ROU
1984,142M,RUS
1984,6.06M,RWA
1984,12.3M,SAU
1984,19.2M,SDN
1984,6.34M,SEN
1984,2.62M,SGP
1984,268k,SLB
1984,3.67M,SLE
1984,4.78M,SLV
1984,22.1k,SMR
1984,6.37M,SOM
1984,7.89M,SRB
1984,4.6M,SSD
1984,104k,STP
1984,383k,SUR
1984,5.12M,
1984,1.95M,SVN
1984,8.37M,SWE
1984,677k,SWZ
1984,67.3k,SYC
1984,10.2M,SYR
1984,4.92M,TCD
1984,3.23M,TGO
1984,49.6M,THA
1984,4.53M,TJK
1984,3.16M,TKM
1984,671k,TLS
1984,97k,TON
1984,1.18M,TTO
1984,7.28M,TUN
1984,48.1M,TUR
1984,8200,TUV
1984,19.2M,TWN
1984,21.9M,TZA
1984,14.6M,UGA
1984,50.8M,UKR
1984,3.01M,URY
1984,233M,USA
1984,17.6M,UZB
1984,110k,VCT
1984,17M,VEN
1984,58.4M,VNM
1984,130k,VUT
1984,167k,WSM
1984,10.6M,YEM
1984,32.8M,ZAF
1984,6.49M,ZMB
1984,8.4M,ZWE
1985,10.5M,AFG
1985,9.97M,AGO
1985,3.17M,ALB
1985,43.8k,AND
1985,1.38M,ARE
1985,30.3M,ARG
1985,3.3M,ARM
1985,65k,ATG
1985,15.8M,AUS
1985,7.56M,AUT
1985,6.89M,AZE
1985,4.95M,BDI
1985,9.88M,BEL
1985,4.42M,BEN
1985,7.98M,BFA
1985,96M,BGD
1985,8.92M,BGR
1985,434k,BHR
1985,246k,BHS
1985,4.38M,BIH
1985,10.1M,BLR
1985,163k,BLZ
1985,6.39M,BOL
1985,137M,BRA
1985,258k,BRB
1985,222k,BRN
1985,485k,BTN
1985,1.14M,BWA
1985,2.55M,CAF
1985,25.8M,CAN
1985,6.47M,CHE
1985,12.3M,CHL
1985,1.06B,CHN
1985,9.96M,
1985,9.8M,CMR
1985,30.8M,
1985,2.06M,
1985,29.3M,COL
1985,376k,COM
1985,340k,CPV
1985,2.77M,CRI
1985,10.1M,CUB
1985,732k,CYP
1985,10.3M,CZE
1985,77.6M,DEU
1985,401k,DJI
1985,71.6k,DMA
1985,5.12M,DNK
1985,6.42M,DOM
1985,22.1M,DZA
1985,9.25M,ECU
1985,50M,EGY
1985,1.9M,ERI
1985,38.5M,ESP
1985,1.53M,EST
1985,40.3M,ETH
1985,4.9M,FIN
1985,727k,FJI
1985,55.1M,FRA
1985,88k,
1985,856k,GAB
1985,56.6M,GBR
1985,5.34M,GEO
1985,13.7M,GHA
1985,5.53M,GIN
1985,856k,GMB
1985,900k,GNB
1985,378k,GNQ
1985,9.84M,GRC
1985,101k,GRD
1985,7.93M,GTM
1985,773k,GUY
1985,5.41M,
1985,4.39M,HND
1985,747,
1985,4.8M,HRV
1985,6.25M,HTI
1985,10.5M,HUN
1985,166M,IDN
1985,780M,IND
1985,3.51M,IRL
1985,47.3M,IRN
1985,15.8M,IRQ
1985,242k,ISL
1985,4.18M,ISR
1985,56.6M,ITA
1985,2.29M,JAM
1985,2.75M,JOR
1985,121M,JPN
1985,15.4M,KAZ
1985,19.5M,KEN
1985,4.06M,
1985,7.38M,KHM
1985,66.7k,KIR
1985,42.1k,
1985,41.2M,KOR
1985,1.89M,KWT
1985,3.74M,
1985,3.23M,LBN
1985,2.24M,LBR
1985,3.68M,LBY
1985,133k,
1985,26.8k,LIE
1985,16.1M,LKA
1985,1.62M,LSO
1985,3.67M,LTU
1985,366k,LUX
1985,2.66M,LVA
1985,22.3M,MAR
1985,28.8k,MCO
1985,4.3M,MDA
1985,10.3M,MDG
1985,190k,MDV
1985,74.9M,MEX
1985,39k,MHL
1985,2M,MKD
1985,8.19M,MLI
1985,349k,MLT
1985,36.9M,MMR
1985,605k,MNE
1985,1.92M,MNG
1985,12.7M,MOZ
1985,1.75M,MRT
1985,1.03M,MUS
1985,7.63M,MWI
1985,15.1M,MYS
1985,1.09M,NAM
1985,7.19M,NER
1985,83.6M,NGA
1985,3.76M,NIC
1985,14.5M,NLD
1985,4.15M,NOR
1985,17.5M,NPL
1985,8310,NRU
1985,3.27M,NZL
1985,1.35M,OMN
1985,97.1M,PAK
1985,2.2M,PAN
1985,19.7M,PER
1985,54.8M,PHL
1985,13.6k,PLW
1985,3.45M,PNG
1985,37.2M,POL
1985,19.3M,
1985,10M,PRT
1985,3.54M,PRY
1985,1.73M,
1985,366k,QAT
1985,22.5M,ROU
1985,143M,RUS
1985,6.27M,RWA
1985,12.9M,SAU
1985,19.5M,SDN
1985,6.52M,SEN
1985,2.69M,SGP
1985,277k,SLB
1985,3.75M,SLE
1985,4.88M,SLV
1985,22.2k,SMR
1985,6.63M,SOM
1985,7.91M,SRB
1985,4.71M,SSD
1985,107k,STP
1985,387k,SUR
1985,5.15M,
1985,1.95M,SVN
1985,8.39M,SWE
1985,702k,SWZ
1985,67.8k,SYC
1985,10.5M,SYR
1985,4.97M,TCD
1985,3.34M,TGO
1985,50.6M,THA
1985,4.66M,TJK
1985,3.25M,TKM
1985,682k,TLS
1985,97.1k,TON
1985,1.2M,TTO
1985,7.48M,TUN
1985,49.2M,TUR
1985,8330,TUV
1985,19.5M,TWN
1985,22.6M,TZA
1985,15M,UGA
1985,50.9M,UKR
1985,3.02M,URY
1985,235M,USA
1985,18.1M,UZB
1985,111k,VCT
1985,17.4M,VEN
1985,59.8M,VNM
1985,133k,VUT
1985,167k,WSM
1985,11M,YEM
1985,33.8M,ZAF
1985,6.69M,ZMB
1985,8.69M,ZWE
1986,10.4M,AFG
1986,10.3M,AGO
1986,3.21M,ALB
1986,45.6k,AND
1986,1.47M,ARE
1986,30.7M,ARG
1986,3.33M,ARM
1986,64.7k,ATG
1986,16M,AUS
1986,7.57M,AUT
1986,7.01M,AZE
1986,5.04M,BDI
1986,9.89M,BEL
1986,4.55M,BEN
1986,8.21M,BFA
1986,98.3M,BGD
1986,8.89M,BGR
1986,450k,BHR
1986,251k,BHS
1986,4.41M,BIH
1986,10.2M,BLR
1986,167k,BLZ
1986,6.52M,BOL
1986,140M,BRA
1986,258k,BRB
1986,230k,BRN
1986,499k,BTN
1986,1.18M,BWA
1986,2.58M,CAF
1986,26.1M,CAN
1986,6.5M,CHE
1986,12.5M,CHL
1986,1.08B,CHN
1986,10.3M,
1986,10.1M,CMR
1986,31.7M,
1986,2.12M,
1986,30M,COL
1986,386k,COM
1986,344k,CPV
1986,2.85M,CRI
1986,10.2M,CUB
1986,743k,CYP
1986,10.3M,CZE
1986,77.8M,DEU
1986,424k,DJI
1986,71.2k,DMA
1986,5.12M,DNK
1986,6.55M,DOM
1986,22.9M,DZA
1986,9.49M,ECU
1986,51.4M,EGY
1986,1.95M,ERI
1986,38.6M,ESP
1986,1.54M,EST
1986,41.5M,ETH
1986,4.92M,FIN
1986,743k,FJI
1986,55.4M,FRA
1986,90.4k,
1986,880k,GAB
1986,56.7M,GBR
1986,5.38M,GEO
1986,14M,GHA
1986,5.67M,GIN
1986,889k,GMB
1986,914k,GNB
1986,397k,GNQ
1986,9.94M,GRC
1986,101k,GRD
1986,8.15M,GTM
1986,769k,GUY
1986,5.49M,
1986,4.52M,HND
1986,752,
1986,4.83M,HRV
1986,6.38M,HTI
1986,10.5M,HUN
1986,169M,IDN
1986,798M,IND
1986,3.52M,IRL
1986,48.9M,IRN
1986,16.1M,IRQ
1986,243k,ISL
1986,4.3M,ISR
1986,56.6M,ITA
1986,2.32M,JAM
1986,2.88M,JOR
1986,122M,JPN
1986,15.7M,KAZ
1986,20.2M,KEN
1986,4.13M,
1986,7.66M,KHM
1986,68.3k,KIR
1986,41.9k,
1986,41.8M,KOR
1986,1.97M,KWT
1986,3.85M,
1986,3.31M,LBN
1986,2.31M,LBR
1986,3.8M,LBY
1986,135k,
1986,27.2k,LIE
1986,16.3M,LKA
1986,1.66M,LSO
1986,3.7M,LTU
1986,368k,LUX
1986,2.67M,LVA
1986,22.8M,MAR
1986,29.2k,MCO
1986,4.34M,MDA
1986,10.6M,MDG
1986,197k,MDV
1986,76.2M,MEX
1986,40.5k,MHL
1986,2.01M,MKD
1986,8.33M,MLI
1986,352k,MLT
1986,37.6M,MMR
1986,608k,MNE
1986,1.97M,MNG
1986,12.9M,MOZ
1986,1.8M,MRT
1986,1.04M,MUS
1986,7.91M,MWI
1986,15.6M,MYS
1986,1.13M,NAM
1986,7.41M,NER
1986,85.8M,NGA
1986,3.85M,NIC
1986,14.6M,NLD
1986,4.17M,NOR
1986,17.9M,NPL
1986,8530,NRU
1986,3.28M,NZL
1986,1.44M,OMN
1986,101M,PAK
1986,2.25M,PAN
1986,20.2M,PER
1986,56.1M,PHL
1986,14k,PLW
1986,3.52M,PNG
1986,37.4M,POL
1986,19.6M,
1986,10M,PRT
1986,3.64M,PRY
1986,1.78M,
1986,382k,QAT
1986,22.6M,ROU
1986,144M,RUS
1986,6.5M,RWA
1986,13.5M,SAU
1986,19.9M,SDN
1986,6.71M,SEN
1986,2.75M,SGP
1986,287k,SLB
1986,3.84M,SLE
1986,4.97M,SLV
1986,22.4k,SMR
1986,6.91M,SOM
1986,7.93M,SRB
1986,4.82M,SSD
1986,109k,STP
1986,392k,SUR
1986,5.18M,
1986,1.96M,SVN
1986,8.41M,SWE
1986,730k,SWZ
1986,68.3k,SYC
1986,10.9M,SYR
1986,5.12M,TCD
1986,3.44M,TGO
1986,51.5M,THA
1986,4.8M,TJK
1986,3.34M,TKM
1986,694k,TLS
1986,97.1k,TON
1986,1.22M,TTO
1986,7.68M,TUN
1986,50.2M,TUR
1986,8500,TUV
1986,19.8M,TWN
1986,23.3M,TZA
1986,15.5M,UGA
1986,51.1M,UKR
1986,3.04M,URY
1986,238M,USA
1986,18.6M,UZB
1986,111k,VCT
1986,17.9M,VEN
1986,61.2M,VNM
1986,136k,VUT
1986,166k,WSM
1986,11.5M,YEM
1986,34.9M,ZAF
1986,6.89M,ZMB
1986,8.98M,ZWE
1987,10.3M,AFG
1987,10.7M,AGO
1987,3.24M,ALB
1987,47.6k,AND
1987,1.58M,ARE
1987,31.2M,ARG
1987,3.35M,ARM
1987,64.4k,ATG
1987,16.3M,AUS
1987,7.57M,AUT
1987,7.13M,AZE
1987,5.16M,BDI
1987,9.9M,BEL
1987,4.69M,BEN
1987,8.43M,BFA
1987,100M,BGD
1987,8.87M,BGR
1987,467k,BHR
1987,256k,BHS
1987,4.44M,BIH
1987,10.3M,BLR
1987,171k,BLZ
1987,6.66M,BOL
1987,142M,BRA
1987,259k,BRB
1987,238k,BRN
1987,514k,BTN
1987,1.22M,BWA
1987,2.62M,CAF
1987,26.4M,CAN
1987,6.54M,CHE
1987,12.7M,CHL
1987,1.1B,CHN
1987,10.7M,
1987,10.4M,CMR
1987,32.7M,
1987,2.19M,
1987,30.6M,COL
1987,397k,COM
1987,349k,CPV
1987,2.92M,CRI
1987,10.3M,CUB
1987,755k,CYP
1987,10.3M,CZE
1987,78.1M,DEU
1987,452k,DJI
1987,70.8k,DMA
1987,5.12M,DNK
1987,6.69M,DOM
1987,23.6M,DZA
1987,9.73M,ECU
1987,52.8M,EGY
1987,2M,ERI
1987,38.7M,ESP
1987,1.55M,EST
1987,42.9M,ETH
1987,4.93M,FIN
1987,755k,FJI
1987,55.6M,FRA
1987,92.8k,
1987,905k,GAB
1987,56.8M,GBR
1987,5.42M,GEO
1987,14.3M,GHA
1987,5.82M,GIN
1987,924k,GMB
1987,928k,GNB
1987,415k,GNQ
1987,10M,GRC
1987,101k,GRD
1987,8.37M,GTM
1987,764k,GUY
1987,5.58M,
1987,4.65M,HND
1987,757,
1987,4.85M,HRV
1987,6.51M,HTI
1987,10.5M,HUN
1987,172M,IDN
1987,816M,IND
1987,3.51M,IRL
1987,50.5M,IRN
1987,16.6M,IRQ
1987,246k,ISL
1987,4.41M,ISR
1987,56.6M,ITA
1987,2.34M,JAM
1987,3.01M,JOR
1987,122M,JPN
1987,16.1M,KAZ
1987,20.9M,KEN
1987,4.2M,
1987,7.98M,KHM
1987,69.9k,KIR
1987,41.6k,
1987,42.4M,KOR
1987,2.05M,KWT
1987,3.96M,
1987,3.39M,LBN
1987,2.37M,LBR
1987,3.91M,LBY
1987,137k,
1987,27.5k,LIE
1987,16.5M,LKA
1987,1.7M,LSO
1987,3.73M,LTU
1987,371k,LUX
1987,2.68M,LVA
1987,23.3M,MAR
1987,29.5k,MCO
1987,4.39M,MDA
1987,10.9M,MDG
1987,204k,MDV
1987,77.6M,MEX
1987,42.1k,MHL
1987,2.02M,MKD
1987,8.47M,MLI
1987,355k,MLT
1987,38.2M,MMR
1987,611k,MNE
1987,2.02M,MNG
1987,13M,MOZ
1987,1.85M,MRT
1987,1.05M,MUS
1987,8.3M,MWI
1987,16M,MYS
1987,1.17M,NAM
1987,7.64M,NER
1987,88M,NGA
1987,3.94M,NIC
1987,14.7M,NLD
1987,4.19M,NOR
1987,18.3M,NPL
1987,8760,NRU
1987,3.3M,NZL
1987,1.53M,OMN
1987,104M,PAK
1987,2.3M,PAN
1987,20.7M,PER
1987,57.4M,PHL
1987,14.3k,PLW
1987,3.6M,PNG
1987,37.7M,POL
1987,19.9M,
1987,10M,PRT
1987,3.74M,PRY
1987,1.86M,
1987,397k,QAT
1987,22.7M,ROU
1987,145M,RUS
1987,6.74M,RWA
1987,14.1M,SAU
1987,20.2M,SDN
1987,6.91M,SEN
1987,2.81M,SGP
1987,296k,SLB
1987,3.95M,SLE
1987,5.07M,SLV
1987,22.4k,SMR
1987,7.16M,SOM
1987,7.95M,SRB
1987,4.89M,SSD
1987,112k,STP
1987,397k,SUR
1987,5.2M,
1987,1.97M,SVN
1987,8.44M,SWE
1987,759k,SWZ
1987,68.9k,SYC
1987,11.3M,SYR
1987,5.3M,TCD
1987,3.54M,TGO
1987,52.5M,THA
1987,4.95M,TJK
1987,3.43M,TKM
1987,708k,TLS
1987,97.4k,TON
1987,1.23M,TTO
1987,7.87M,TUN
1987,51.3M,TUR
1987,8670,TUV
1987,20M,TWN
1987,24.1M,TZA
1987,16M,UGA
1987,51.2M,UKR
1987,3.06M,URY
1987,240M,USA
1987,19.1M,UZB
1987,112k,VCT
1987,18.3M,VEN
1987,62.6M,VNM
1987,140k,VUT
1987,167k,WSM
1987,11.9M,YEM
1987,36.1M,ZAF
1987,7.1M,ZMB
1987,9.28M,ZWE
1988,10.4M,AFG
1988,11.1M,AGO
1988,3.26M,ALB
1988,49.7k,AND
1988,1.68M,ARE
1988,31.7M,ARG
1988,3.37M,ARM
1988,64k,ATG
1988,16.5M,AUS
1988,7.58M,AUT
1988,7.26M,AZE
1988,5.27M,BDI
1988,9.92M,BEL
1988,4.83M,BEN
1988,8.66M,BFA
1988,103M,BGD
1988,8.84M,BGR
1988,483k,BHR
1988,260k,BHS
1988,4.46M,BIH
1988,10.3M,BLR
1988,175k,BLZ
1988,6.8M,BOL
1988,145M,BRA
1988,259k,BRB
1988,246k,BRN
1988,529k,BTN
1988,1.26M,BWA
1988,2.66M,CAF
1988,26.8M,CAN
1988,6.59M,CHE
1988,12.9M,CHL
1988,1.12B,CHN
1988,11M,
1988,10.8M,CMR
1988,33.8M,
1988,2.25M,
1988,31.3M,COL
1988,408k,COM
1988,353k,CPV
1988,3M,CRI
1988,10.4M,CUB
1988,766k,CYP
1988,10.3M,CZE
1988,78.5M,DEU
1988,482k,DJI
1988,70.4k,DMA
1988,5.13M,DNK
1988,6.83M,DOM
1988,24.2M,DZA
1988,9.97M,ECU
1988,54.3M,EGY
1988,2.05M,ERI
1988,38.8M,ESP
1988,1.56M,EST
1988,44.5M,ETH
1988,4.95M,FIN
1988,764k,FJI
1988,55.9M,FRA
1988,95k,
1988,930k,GAB
1988,57M,GBR
1988,5.45M,GEO
1988,14.7M,GHA
1988,5.98M,GIN
1988,961k,GMB
1988,943k,GNB
1988,432k,GNQ
1988,10.1M,GRC
1988,99.9k,GRD
1988,8.6M,GTM
1988,758k,GUY
1988,5.67M,
1988,4.78M,HND
1988,762,
1988,4.87M,HRV
1988,6.64M,HTI
1988,10.4M,HUN
1988,176M,IDN
1988,834M,IND
1988,3.5M,IRL
1988,52.1M,IRN
1988,17M,IRQ
1988,250k,ISL
1988,4.54M,ISR
1988,56.7M,ITA
1988,2.35M,JAM
1988,3.16M,JOR
1988,123M,JPN
1988,16.4M,KAZ
1988,21.6M,KEN
1988,4.27M,
1988,8.27M,KHM
1988,71.7k,KIR
1988,41.3k,
1988,43M,KOR
1988,2.13M,KWT
1988,4.07M,
1988,3.46M,LBN
1988,2.44M,LBR
1988,4.02M,LBY
1988,139k,
1988,27.9k,LIE
1988,16.8M,LKA
1988,1.73M,LSO
1988,3.76M,LTU
1988,373k,LUX
1988,2.69M,LVA
1988,23.7M,MAR
1988,29.8k,MCO
1988,4.43M,MDA
1988,11.2M,MDG
1988,211k,MDV
1988,78.9M,MEX
1988,43.7k,MHL
1988,2.03M,MKD
1988,8.62M,MLI
1988,358k,MLT
1988,38.9M,MMR
1988,614k,MNE
1988,2.07M,MNG
1988,13M,MOZ
1988,1.91M,MRT
1988,1.06M,MUS
1988,8.75M,MWI
1988,16.5M,MYS
1988,1.21M,NAM
1988,7.87M,NER
1988,90.4M,NGA
1988,4.03M,NIC
1988,14.8M,NLD
1988,4.21M,NOR
1988,18.7M,NPL
1988,9020,NRU
1988,3.32M,NZL
1988,1.62M,OMN
1988,108M,PAK
1988,2.35M,PAN
1988,21.1M,PER
1988,58.8M,PHL
1988,14.6k,PLW
1988,3.68M,PNG
1988,37.8M,POL
1988,20.2M,
1988,10M,PRT
1988,3.84M,PRY
1988,1.96M,
1988,412k,QAT
1988,22.7M,ROU
1988,146M,RUS
1988,6.95M,RWA
1988,14.7M,SAU
1988,20.5M,SDN
1988,7.11M,SEN
1988,2.88M,SGP
1988,305k,SLB
1988,4.06M,SLE
1988,5.17M,SLV
1988,22.5k,SMR
1988,7.16M,SOM
1988,7.96M,SRB
1988,4.81M,SSD
1988,115k,STP
1988,402k,SUR
1988,5.22M,
1988,1.97M,SVN
1988,8.47M,SWE
1988,794k,SWZ
1988,69.6k,SYC
1988,11.7M,SYR
1988,5.48M,TCD
1988,3.65M,TGO
1988,53.4M,THA
1988,5.1M,TJK
1988,3.53M,TKM
1988,723k,TLS
1988,97.9k,TON
1988,1.24M,TTO
1988,8.07M,TUN
1988,52.3M,TUR
1988,8840,TUV
1988,20.2M,TWN
1988,24.8M,TZA
1988,16.5M,UGA
1988,51.4M,UKR
1988,3.08M,URY
1988,242M,USA
1988,19.6M,UZB
1988,112k,VCT
1988,18.8M,VEN
1988,64M,VNM
1988,144k,VUT
1988,167k,WSM
1988,12.4M,YEM
1988,37.4M,ZAF
1988,7.29M,ZMB
1988,9.57M,ZWE
1989,10.7M,AFG
1989,11.4M,AGO
1989,3.28M,ALB
1989,51.6k,AND
1989,1.79M,ARE
1989,32.2M,ARG
1989,3.45M,ARM
1989,63.6k,ATG
1989,16.8M,AUS
1989,7.62M,AUT
1989,7.35M,AZE
1989,5.37M,BDI
1989,9.94M,BEL
1989,4.98M,BEN
1989,8.9M,BFA
1989,105M,BGD
1989,8.8M,BGR
1989,500k,BHR
1989,265k,BHS
1989,4.48M,BIH
1989,10.4M,BLR
1989,179k,BLZ
1989,6.95M,BOL
1989,148M,BRA
1989,259k,BRB
1989,254k,BRN
1989,544k,BTN
1989,1.3M,BWA
1989,2.72M,CAF
1989,27.2M,CAN
1989,6.65M,CHE
1989,13.1M,CHL
1989,1.13B,CHN
1989,11.5M,
1989,11.1M,CMR
1989,34.8M,
1989,2.32M,
1989,31.9M,COL
1989,420k,COM
1989,358k,CPV
1989,3.08M,CRI
1989,10.5M,CUB
1989,778k,CYP
1989,10.3M,CZE
1989,78.9M,DEU
1989,521k,DJI
1989,70k,DMA
1989,5.13M,DNK
1989,6.98M,DOM
1989,24.9M,DZA
1989,10.2M,ECU
1989,55.8M,EGY
1989,2.1M,ERI
1989,38.8M,ESP
1989,1.57M,EST
1989,46.2M,ETH
1989,4.96M,FIN
1989,773k,FJI
1989,56.2M,FRA
1989,96.8k,
1989,957k,GAB
1989,57.1M,GBR
1989,5.45M,GEO
1989,15.1M,GHA
1989,6.14M,GIN
1989,1000k,GMB
1989,958k,GNB
1989,448k,GNQ
1989,10.2M,GRC
1989,99.2k,GRD
1989,8.84M,GTM
1989,753k,GUY
1989,5.75M,
1989,4.91M,HND
1989,766,
1989,4.87M,HRV
1989,6.78M,HTI
1989,10.4M,HUN
1989,179M,IDN
1989,852M,IND
1989,3.48M,IRL
1989,53.6M,IRN
1989,17.4M,IRQ
1989,253k,ISL
1989,4.67M,ISR
1989,56.7M,ITA
1989,2.37M,JAM
1989,3.31M,JOR
1989,123M,JPN
1989,16.7M,KAZ
1989,22.4M,KEN
1989,4.34M,
1989,8.57M,KHM
1989,73.4k,KIR
1989,41k,
1989,43.6M,KOR
1989,2.21M,KWT
1989,4.19M,
1989,3.53M,LBN
1989,2.51M,LBR
1989,4.13M,LBY
1989,140k,
1989,28.4k,LIE
1989,17M,LKA
1989,1.77M,LSO
1989,3.77M,LTU
1989,377k,LUX
1989,2.69M,LVA
1989,24.1M,MAR
1989,30.1k,MCO
1989,4.46M,MDA
1989,11.5M,MDG
1989,218k,MDV
1989,80.2M,MEX
1989,45k,MHL
1989,2.04M,MKD
1989,8.77M,MLI
1989,362k,MLT
1989,39.5M,MMR
1989,618k,MNE
1989,2.12M,MNG
1989,13.1M,MOZ
1989,1.96M,MRT
1989,1.08M,MUS
1989,9.17M,MWI
1989,17M,MYS
1989,1.29M,NAM
1989,8.12M,NER
1989,92.7M,NGA
1989,4.13M,NIC
1989,14.9M,NLD
1989,4.23M,NOR
1989,19.1M,NPL
1989,9310,NRU
1989,3.33M,NZL
1989,1.71M,OMN
1989,112M,PAK
1989,2.4M,PAN
1989,21.6M,PER
1989,60.1M,PHL
1989,15k,PLW
1989,3.76M,PNG
1989,37.9M,POL
1989,20.5M,
1989,10M,PRT
1989,3.95M,PRY
1989,2.04M,
1989,427k,QAT
1989,22.8M,ROU
1989,147M,RUS
1989,7.14M,RWA
1989,15.4M,SAU
1989,20.7M,SDN
1989,7.32M,SEN
1989,2.95M,SGP
1989,315k,SLB
1989,4.16M,SLE
1989,5.27M,SLV
1989,22.8k,SMR
1989,7.04M,SOM
1989,7.98M,SRB
1989,4.71M,SSD
1989,117k,STP
1989,408k,SUR
1989,5.25M,
1989,1.98M,SVN
1989,8.5M,SWE
1989,826k,SWZ
1989,70.3k,SYC
1989,12M,SYR
1989,5.67M,TCD
1989,3.76M,TGO
1989,54.3M,THA
1989,5.26M,TJK
1989,3.62M,TKM
1989,740k,TLS
1989,98.4k,TON
1989,1.26M,TTO
1989,8.26M,TUN
1989,53.3M,TUR
1989,9020,TUV
1989,20.4M,TWN
1989,25.5M,TZA
1989,17M,UGA
1989,51.5M,UKR
1989,3.1M,URY
1989,245M,USA
1989,20.1M,UZB
1989,112k,VCT
1989,19.3M,VEN
1989,65.5M,VNM
1989,147k,VUT
1989,168k,WSM
1989,12.9M,YEM
1989,38.7M,ZAF
1989,7.49M,ZMB
1989,9.85M,ZWE
1990,10.7M,AFG
