year,gdp,ISO3
1807,504,MOZ
1807,652,MRT
1807,1440,MUS
1807,530,MWI
1807,1330,MYS
1807,729,NAM
1807,639,NER
1807,1150,NGA
1807,1350,NIC
1807,5360,NLD
1807,1880,NOR
1807,890,NPL
1807,769,NRU
1807,1140,NZL
1807,490,OMN
1807,1300,PAK
1807,1110,PAN
1807,1460,PER
1807,1290,PHL
1807,1170,PLW
1807,759,PNG
1807,1060,POL
1807,1060,
1807,1970,PRT
1807,1080,PRY
1807,1220,
1807,1560,QAT
1807,576,ROU
1807,1940,RUS
1807,619,RWA
1807,1100,SAU
1807,684,SDN
1807,695,SEN
1807,1130,SGP
1807,504,SLB
1807,1010,SLE
1807,1210,SLV
1807,1970,SMR
1807,969,SOM
1807,1790,SRB
1807,705,SSD
1807,1090,STP
1807,2270,SUR
1807,1740,
1807,2140,SVN
1807,1880,SWE
1807,644,SWZ
1807,1100,SYC
1807,1500,SYR
1807,504,TCD
1807,913,TGO
1807,1260,THA
1807,780,TJK
1807,1340,TKM
1807,733,TLS
1807,920,TON
1807,1730,TTO
1807,948,TUN
1807,1340,TUR
1807,998,TUV
1807,1340,TWN
1807,593,TZA
1807,662,UGA
1807,1080,UKR
1807,2620,URY
1807,3770,USA
1807,743,UZB
1807,1160,VCT
1807,1440,VEN
1807,1170,VNM
1807,813,VUT
1807,1950,WSM
1807,1250,YEM
1807,2080,ZAF
1807,658,ZMB
1807,1180,ZWE
1808,583,AFG
1808,468,AGO
1808,582,ALB
1808,1690,AND
1808,1430,ARE
1808,2120,ARG
1808,730,ARM
1808,1050,ATG
1808,1040,AUS
1808,2430,AUT
1808,880,AZE
1808,649,BDI
1808,3250,BEL
1808,1010,BEN
1808,736,BFA
1808,935,BGD
1808,1390,BGR
1808,1070,BHR
1808,2010,BHS
1808,1200,BIH
1808,1110,BLR
1808,804,BLZ
1808,1120,BOL
1808,1200,BRA
1808,1590,BRB
1808,2100,BRN
1808,874,BTN
1808,445,BWA
1808,594,CAF
1808,1810,CAN
1808,2740,CHE
1808,1180,CHL
1808,1260,CHN
1808,708,
1808,736,CMR
1808,430,
1808,713,
1808,1250,COL
1808,724,COM
1808,597,CPV
1808,1110,CRI
1808,918,CUB
1808,1180,CYP
1808,1980,CZE
1808,2180,DEU
1808,1160,DJI
1808,652,DMA
1808,2520,DNK
1808,791,DOM
1808,935,DZA
1808,636,ECU
1808,1320,EGY
1808,740,ERI
1808,2100,ESP
1808,1950,EST
1808,868,ETH
1808,1740,FIN
1808,1090,FJI
1808,2490,FRA
1808,722,
1808,610,GAB
1808,4510,GBR
1808,945,GEO
1808,925,GHA
1808,527,GIN
1808,969,GMB
1808,596,GNB
1808,445,GNQ
1808,1650,GRC
1808,1330,GRD
1808,1240,GTM
1808,1690,GUY
1808,1650,
1808,895,HND
1808,1170,HRV
1808,880,HTI
1808,1530,HUN
1808,1210,IDN
1808,1380,IND
1808,1690,IRL
1808,1220,IRN
1808,1210,IRQ
1808,1390,ISL
1808,1310,ISR
1808,3830,ITA
1808,1550,JAM
1808,1220,JOR
1808,1830,JPN
1808,1440,KAZ
1808,894,KEN
1808,747,
1808,869,KHM
1808,770,KIR
1808,1620,
1808,1130,KOR
1808,1570,KWT
1808,1030,
1808,1490,LBN
1808,1150,LBR
1808,1250,LBY
1808,784,
1808,1220,LKA
1808,533,LSO
1808,1690,LTU
1808,2190,LUX
1808,1190,LVA
1808,967,MAR
1808,2730,MCO
1808,904,MDA
1808,628,MDG
1808,1170,MDV
1808,1590,MEX
1808,752,MHL
1808,870,MKD
1808,847,MLI
1808,1080,MLT
1808,1110,MMR
1808,1400,MNE
1808,597,MNG
1808,505,MOZ
1808,652,MRT
1808,1440,MUS
1808,530,MWI
1808,1330,MYS
1808,729,NAM
1808,639,NER
1808,1150,NGA
1808,1350,NIC
1808,3650,NLD
1808,1880,NOR
1808,890,NPL
1808,770,NRU
1808,1140,NZL
1808,490,OMN
1808,1300,PAK
1808,1110,PAN
1808,1430,PER
1808,1290,PHL
1808,1170,PLW
1808,759,PNG
1808,1030,POL
1808,1060,
1808,2010,PRT
1808,1080,PRY
1808,1230,
1808,1570,QAT
1808,576,ROU
1808,1940,RUS
1808,621,RWA
1808,1100,SAU
1808,684,SDN
1808,696,SEN
1808,1130,SGP
1808,504,SLB
1808,1010,SLE
1808,1210,SLV
1808,1970,SMR
1808,970,SOM
1808,1790,SRB
1808,705,SSD
1808,1090,STP
1808,2270,SUR
1808,1740,
1808,2140,SVN
1808,1780,SWE
1808,644,SWZ
1808,1100,SYC
1808,1500,SYR
1808,504,TCD
1808,913,TGO
1808,1260,THA
1808,781,TJK
1808,1340,TKM
1808,734,TLS
1808,920,TON
1808,1740,TTO
1808,948,TUN
1808,1340,TUR
1808,998,TUV
1808,1340,TWN
1808,593,TZA
1808,662,UGA
1808,1080,UKR
1808,2630,URY
1808,3510,USA
1808,743,UZB
1808,1160,VCT
1808,1430,VEN
1808,1170,VNM
1808,813,VUT
1808,1950,WSM
1808,1250,YEM
1808,1820,ZAF
1808,659,ZMB
1808,1180,ZWE
1809,583,AFG
1809,470,AGO
1809,584,ALB
1809,1690,AND
1809,1430,ARE
1809,2130,ARG
1809,732,ARM
1809,1050,ATG
1809,1050,AUS
1809,2440,AUT
1809,880,AZE
1809,650,BDI
1809,3260,BEL
1809,1010,BEN
1809,738,BFA
1809,934,BGD
1809,1390,BGR
1809,1070,BHR
1809,2010,BHS
1809,1200,BIH
1809,1120,BLR
1809,804,BLZ
1809,1120,BOL
1809,1200,BRA
1809,1590,BRB
1809,2100,BRN
1809,874,BTN
1809,446,BWA
1809,594,CAF
1809,1820,CAN
1809,2760,CHE
1809,1180,CHL
1809,1250,CHN
1809,708,
1809,738,CMR
1809,430,
1809,715,
1809,1250,COL
1809,724,COM
1809,597,CPV
1809,1110,CRI
1809,926,CUB
1809,1180,CYP
1809,1980,CZE
1809,2180,DEU
1809,1170,DJI
1809,652,DMA
1809,2520,DNK
1809,791,DOM
1809,936,DZA
1809,636,ECU
1809,1320,EGY
1809,740,ERI
1809,2100,ESP
1809,1950,EST
1809,868,ETH
1809,1740,FIN
1809,1090,FJI
1809,2500,FRA
1809,723,
1809,610,GAB
1809,4590,GBR
1809,945,GEO
1809,927,GHA
1809,527,GIN
1809,969,GMB
1809,596,GNB
1809,447,GNQ
1809,1660,GRC
1809,1330,GRD
1809,1240,GTM
1809,1690,GUY
1809,1650,
1809,895,HND
1809,1180,HRV
1809,880,HTI
1809,1530,HUN
1809,1200,IDN
1809,1380,IND
1809,1700,IRL
1809,1220,IRN
1809,1220,IRQ
1809,1400,ISL
1809,1310,ISR
1809,3850,ITA
1809,1550,JAM
1809,1220,JOR
1809,1830,JPN
1809,1440,KAZ
1809,894,KEN
1809,752,
1809,869,KHM
1809,770,KIR
1809,1620,
1809,1130,KOR
1809,1580,KWT
1809,1030,
1809,1490,LBN
1809,1160,LBR
1809,1250,LBY
1809,785,
1809,1220,LKA
1809,533,LSO
1809,1690,LTU
1809,2190,LUX
1809,1190,LVA
1809,967,MAR
1809,2740,MCO
1809,909,MDA
1809,629,MDG
1809,1170,MDV
1809,1540,MEX
1809,752,MHL
1809,870,MKD
1809,847,MLI
1809,1080,MLT
1809,1110,MMR
1809,1390,MNE
1809,597,MNG
1809,505,MOZ
1809,652,MRT
1809,1440,MUS
1809,530,MWI
1809,1330,MYS
1809,729,NAM
1809,639,NER
1809,1150,NGA
1809,1350,NIC
1809,3720,NLD
1809,1890,NOR
1809,890,NPL
1809,770,NRU
1809,1140,NZL
1809,490,OMN
1809,1300,PAK
1809,1110,PAN
1809,1420,PER
1809,1290,PHL
1809,1170,PLW
1809,759,PNG
1809,1010,POL
1809,1060,
1809,1970,PRT
1809,1080,PRY
1809,1230,
1809,1580,QAT
1809,576,ROU
1809,1940,RUS
1809,625,RWA
1809,1100,SAU
1809,684,SDN
1809,696,SEN
1809,1130,SGP
1809,504,SLB
1809,1010,SLE
1809,1210,SLV
1809,1980,SMR
1809,972,SOM
1809,1790,SRB
1809,705,SSD
1809,1090,STP
1809,2270,SUR
1809,1740,
1809,2140,SVN
1809,1690,SWE
1809,644,SWZ
1809,1100,SYC
1809,1500,SYR
1809,504,TCD
1809,913,TGO
1809,1260,THA
1809,782,TJK
1809,1350,TKM
1809,736,TLS
1809,920,TON
1809,1740,TTO
1809,948,TUN
1809,1340,TUR
1809,998,TUV
1809,1340,TWN
1809,593,TZA
1809,662,UGA
1809,1090,UKR
1809,2640,URY
1809,3680,USA
1809,743,UZB
1809,1160,VCT
1809,1420,VEN
1809,1170,VNM
1809,813,VUT
1809,1950,WSM
1809,1250,YEM
1809,1780,ZAF
1809,661,ZMB
1809,1180,ZWE
1810,583,AFG
1810,472,AGO
1810,586,ALB
1810,1690,AND
1810,1440,ARE
1810,2130,ARG
1810,734,ARM
1810,1050,ATG
1810,1050,AUS
1810,2450,AUT
1810,881,AZE
1810,650,BDI
1810,3260,BEL
1810,1010,BEN
1810,740,BFA
1810,934,BGD
1810,1390,BGR
1810,1080,BHR
1810,2010,BHS
1810,1200,BIH
1810,1120,BLR
1810,805,BLZ
1810,1120,BOL
1810,1200,BRA
1810,1590,BRB
1810,2100,BRN
1810,874,BTN
1810,447,BWA
1810,594,CAF
1810,1830,CAN
1810,2770,CHE
1810,1180,CHL
1810,1250,CHN
1810,708,
1810,740,CMR
1810,430,
1810,716,
1810,1240,COL
1810,725,COM
1810,597,CPV
1810,1110,CRI
1810,933,CUB
1810,1180,CYP
1810,1980,CZE
1810,2180,DEU
1810,1170,DJI
1810,652,DMA
1810,2520,DNK
1810,791,DOM
1810,938,DZA
1810,636,ECU
1810,1330,EGY
1810,740,ERI
1810,2110,ESP
1810,1950,EST
1810,868,ETH
1810,1750,FIN
1810,1090,FJI
1810,2500,FRA
1810,723,
1810,610,GAB
1810,4830,GBR
1810,945,GEO
1810,927,GHA
1810,527,GIN
1810,970,GMB
1810,596,GNB
1810,447,GNQ
1810,1670,GRC
1810,1330,GRD
1810,1240,GTM
1810,1690,GUY
1810,1650,
1810,895,HND
1810,1190,HRV
1810,880,HTI
1810,1530,HUN
1810,1200,IDN
1810,1370,IND
1810,1710,IRL
1810,1220,IRN
1810,1220,IRQ
1810,1400,ISL
1810,1310,ISR
1810,3550,ITA
1810,1550,JAM
1810,1220,JOR
1810,1830,JPN
1810,1440,KAZ
1810,894,KEN
1810,758,
1810,869,KHM
1810,772,KIR
1810,1620,
1810,1130,KOR
1810,1580,KWT
1810,1030,
1810,1490,LBN
1810,1170,LBR
1810,1250,LBY
1810,785,
1810,1220,LKA
1810,533,LSO
1810,1690,LTU
1810,2190,LUX
1810,1190,LVA
1810,967,MAR
1810,2740,MCO
1810,915,MDA
1810,629,MDG
1810,1170,MDV
1810,1490,MEX
1810,752,MHL
1810,870,MKD
1810,847,MLI
1810,1080,MLT
1810,1110,MMR
1810,1390,MNE
1810,597,MNG
1810,506,MOZ
1810,652,MRT
1810,1440,MUS
1810,530,MWI
1810,1330,MYS
1810,729,NAM
1810,639,NER
1810,1150,NGA
1810,1350,NIC
1810,3800,NLD
1810,1890,NOR
1810,890,NPL
1810,770,NRU
1810,1140,NZL
1810,490,OMN
1810,1300,PAK
1810,1110,PAN
1810,1430,PER
1810,1290,PHL
1810,1170,PLW
1810,759,PNG
1810,981,POL
1810,1060,
1810,1630,PRT
1810,1080,PRY
1810,1240,
1810,1580,QAT
1810,576,ROU
1810,1940,RUS
1810,628,RWA
1810,1100,SAU
1810,684,SDN
1810,697,SEN
1810,1130,SGP
1810,505,SLB
1810,1010,SLE
1810,1210,SLV
1810,1980,SMR
1810,972,SOM
1810,1790,SRB
1810,705,SSD
1810,1100,STP
1810,2270,SUR
1810,1740,
1810,2140,SVN
1810,1830,SWE
1810,644,SWZ
1810,1110,SYC
1810,1500,SYR
1810,504,TCD
1810,913,TGO
1810,1260,THA
1810,782,TJK
1810,1350,TKM
1810,737,TLS
1810,922,TON
1810,1740,TTO
1810,948,TUN
1810,1340,TUR
1810,999,TUV
1810,1340,TWN
1810,593,TZA
1810,662,UGA
1810,1090,UKR
1810,2650,URY
1810,3780,USA
1810,743,UZB
1810,1160,VCT
1810,1410,VEN
1810,1170,VNM
1810,813,VUT
1810,1950,WSM
1810,1260,YEM
1810,1970,ZAF
1810,663,ZMB
1810,1180,ZWE
1811,583,AFG
1811,474,AGO
1811,587,ALB
1811,1690,AND
1811,1440,ARE
1811,2140,ARG
1811,738,ARM
1811,1050,ATG
1811,1060,AUS
1811,2480,AUT
1811,881,AZE
1811,650,BDI
1811,3270,BEL
1811,1010,BEN
1811,742,BFA
1811,934,BGD
1811,1390,BGR
1811,1080,BHR
1811,2010,BHS
1811,1200,BIH
1811,1120,BLR
1811,805,BLZ
1811,1120,BOL
1811,1200,BRA
1811,1590,BRB
1811,2100,BRN
1811,874,BTN
1811,449,BWA
1811,594,CAF
1811,1850,CAN
1811,2780,CHE
1811,1130,CHL
1811,1250,CHN
1811,708,
1811,742,CMR
1811,430,
1811,719,
1811,1240,COL
1811,726,COM
1811,597,CPV
1811,1110,CRI
1811,941,CUB
1811,1180,CYP
1811,1990,CZE
1811,2180,DEU
1811,1170,DJI
1811,652,DMA
1811,2550,DNK
1811,791,DOM
1811,939,DZA
1811,636,ECU
1811,1330,EGY
1811,740,ERI
1811,2110,ESP
1811,1960,EST
1811,868,ETH
1811,1760,FIN
1811,1090,FJI
1811,2500,FRA
1811,723,
1811,610,GAB
1811,4710,GBR
1811,945,GEO
1811,928,GHA
1811,527,GIN
1811,970,GMB
1811,596,GNB
1811,448,GNQ
1811,1680,GRC
1811,1330,GRD
1811,1240,GTM
1811,1690,GUY
1811,1640,
1811,895,HND
1811,1200,HRV
1811,880,HTI
1811,1530,HUN
1811,1190,IDN
1811,1360,IND
1811,1720,IRL
1811,1220,IRN
1811,1220,IRQ
1811,1400,ISL
1811,1310,ISR
1811,3430,ITA
1811,1550,JAM
1811,1220,JOR
1811,1830,JPN
1811,1440,KAZ
1811,894,KEN
1811,763,
1811,869,KHM
1811,772,KIR
1811,1620,
1811,1130,KOR
1811,1590,KWT
1811,1030,
1811,1490,LBN
1811,1170,LBR
1811,1250,LBY
1811,785,
1811,1220,LKA
1811,533,LSO
1811,1690,LTU
1811,2190,LUX
1811,1190,LVA
1811,967,MAR
1811,2740,MCO
1811,920,MDA
1811,629,MDG
1811,1170,MDV
1811,1450,MEX
1811,754,MHL
1811,870,MKD
1811,847,MLI
1811,1080,MLT
1811,1110,MMR
1811,1380,MNE
1811,597,MNG
1811,507,MOZ
1811,652,MRT
1811,1440,MUS
1811,530,MWI
1811,1330,MYS
1811,729,NAM
1811,639,NER
1811,1150,NGA
1811,1350,NIC
1811,3870,NLD
1811,1890,NOR
1811,890,NPL
1811,770,NRU
1811,1140,NZL
1811,490,OMN
1811,1300,PAK
1811,1110,PAN
1811,1330,PER
1811,1290,PHL
1811,1170,PLW
1811,759,PNG
1811,958,POL
1811,1050,
1811,1490,PRT
1811,1080,PRY
1811,1250,
1811,1590,QAT
1811,576,ROU
1811,1940,RUS
1811,631,RWA
1811,1100,SAU
1811,684,SDN
1811,697,SEN
1811,1130,SGP
1811,505,SLB
1811,1010,SLE
1811,1210,SLV
1811,1980,SMR
1811,973,SOM
1811,1790,SRB
1811,705,SSD
1811,1100,STP
1811,2270,SUR
1811,1740,
1811,2140,SVN
1811,1970,SWE
1811,644,SWZ
1811,1110,SYC
1811,1500,SYR
1811,504,TCD
1811,913,TGO
1811,1260,THA
1811,785,TJK
1811,1360,TKM
1811,738,TLS
1811,922,TON
1811,1750,TTO
1811,949,TUN
1811,1340,TUR
1811,999,TUV
1811,1340,TWN
1811,593,TZA
1811,663,UGA
1811,1090,UKR
1811,2660,URY
1811,3860,USA
1811,743,UZB
1811,1160,VCT
1811,1410,VEN
1811,1170,VNM
1811,813,VUT
1811,1950,WSM
1811,1260,YEM
1811,1560,ZAF
1811,664,ZMB
1811,1180,ZWE
1812,583,AFG
1812,476,AGO
1812,589,ALB
1812,1700,AND
1812,1450,ARE
1812,2150,ARG
1812,741,ARM
1812,1050,ATG
1812,1060,AUS
1812,2500,AUT
1812,881,AZE
1812,652,BDI
1812,3270,BEL
1812,1010,BEN
1812,744,BFA
1812,934,BGD
1812,1390,BGR
1812,1090,BHR
1812,2010,BHS
1812,1200,BIH
1812,1120,BLR
1812,805,BLZ
1812,1120,BOL
1812,1200,BRA
1812,1590,BRB
1812,2100,BRN
1812,876,BTN
1812,450,BWA
1812,594,CAF
1812,1860,CAN
1812,2800,CHE
1812,1110,CHL
1812,1250,CHN
1812,708,
1812,744,CMR
1812,430,
1812,721,
1812,1230,COL
1812,727,COM
1812,597,CPV
1812,1110,CRI
1812,948,CUB
1812,1180,CYP
1812,1990,CZE
1812,2180,DEU
1812,1180,DJI
1812,652,DMA
1812,2580,DNK
1812,791,DOM
1812,940,DZA
1812,636,ECU
1812,1330,EGY
1812,740,ERI
1812,2120,ESP
1812,1960,EST
1812,870,ETH
1812,1770,FIN
1812,1090,FJI
1812,2500,FRA
1812,724,
1812,610,GAB
1812,4450,GBR
1812,945,GEO
1812,928,GHA
1812,527,GIN
1812,972,GMB
1812,597,GNB
1812,448,GNQ
1812,1690,GRC
1812,1330,GRD
1812,1240,GTM
1812,1690,GUY
1812,1630,
1812,895,HND
1812,1220,HRV
1812,880,HTI
1812,1530,HUN
1812,1190,IDN
1812,1360,IND
1812,1740,IRL
1812,1220,IRN
1812,1220,IRQ
1812,1400,ISL
1812,1310,ISR
1812,3510,ITA
1812,1550,JAM
1812,1220,JOR
1812,1830,JPN
1812,1450,KAZ
1812,894,KEN
1812,769,
1812,869,KHM
1812,773,KIR
1812,1620,
1812,1130,KOR
1812,1590,KWT
1812,1030,
1812,1490,LBN
1812,1180,LBR
1812,1250,LBY
1812,785,
1812,1220,LKA
1812,533,LSO
1812,1700,LTU
1812,2190,LUX
1812,1200,LVA
1812,964,MAR
1812,2750,MCO
1812,926,MDA
1812,629,MDG
1812,1170,MDV
1812,1440,MEX
1812,754,MHL
1812,870,MKD
1812,847,MLI
1812,1080,MLT
1812,1110,MMR
1812,1370,MNE
1812,597,MNG
1812,507,MOZ
1812,652,MRT
1812,1440,MUS
1812,531,MWI
1812,1330,MYS
1812,729,NAM
1812,639,NER
1812,1150,NGA
1812,1350,NIC
1812,3940,NLD
1812,1900,NOR
1812,890,NPL
1812,770,NRU
1812,1140,NZL
1812,490,OMN
1812,1300,PAK
1812,1110,PAN
1812,1340,PER
1812,1290,PHL
1812,1170,PLW
1812,759,PNG
1812,920,POL
1812,1050,
1812,1550,PRT
1812,1090,PRY
1812,1250,
1812,1590,QAT
1812,576,ROU
1812,1940,RUS
1812,634,RWA
1812,1100,SAU
1812,684,SDN
1812,698,SEN
1812,1130,SGP
1812,505,SLB
1812,1010,SLE
1812,1210,SLV
1812,1990,SMR
1812,974,SOM
1812,1790,SRB
1812,705,SSD
1812,1100,STP
1812,2270,SUR
1812,1740,
1812,2140,SVN
1812,1840,SWE
1812,644,SWZ
1812,1110,SYC
1812,1500,SYR
1812,504,TCD
1812,913,TGO
1812,1260,THA
1812,785,TJK
1812,1360,TKM
1812,740,TLS
1812,922,TON
1812,1750,TTO
1812,949,TUN
1812,1340,TUR
1812,999,TUV
1812,1340,TWN
1812,593,TZA
1812,663,UGA
1812,1100,UKR
1812,2670,URY
1812,3790,USA
1812,743,UZB
1812,1160,VCT
1812,1400,VEN
1812,1170,VNM
1812,813,VUT
1812,1950,WSM
1812,1270,YEM
1812,1580,ZAF
1812,666,ZMB
1812,1180,ZWE
1813,583,AFG
1813,479,AGO
1813,591,ALB
1813,1700,AND
1813,1450,ARE
1813,2150,ARG
1813,743,ARM
1813,1050,ATG
1813,1070,AUS
1813,2520,AUT
1813,881,AZE
1813,652,BDI
1813,3270,BEL
1813,1010,BEN
1813,745,BFA
1813,934,BGD
1813,1390,BGR
1813,1090,BHR
1813,2010,BHS
1813,1200,BIH
1813,1120,BLR
1813,805,BLZ
1813,1120,BOL
1813,1200,BRA
1813,1590,BRB
1813,2100,BRN
1813,876,BTN
1813,451,BWA
1813,594,CAF
1813,1880,CAN
1813,2810,CHE
1813,1120,CHL
1813,1240,CHN
1813,708,
1813,745,CMR
1813,430,
1813,722,
1813,1220,COL
1813,727,COM
1813,597,CPV
1813,1110,CRI
1813,957,CUB
1813,1180,CYP
1813,1990,CZE
1813,2180,DEU
1813,1180,DJI
1813,652,DMA
1813,2610,DNK
1813,791,DOM
1813,942,DZA
1813,636,ECU
1813,1330,EGY
1813,740,ERI
1813,2120,ESP
1813,1960,EST
1813,870,ETH
1813,1770,FIN
1813,1090,FJI
1813,2500,FRA
1813,724,
1813,610,GAB
1813,4620,GBR
1813,945,GEO
1813,929,GHA
1813,527,GIN
1813,972,GMB
1813,597,GNB
1813,449,GNQ
1813,1710,GRC
1813,1330,GRD
1813,1240,GTM
1813,1690,GUY
1813,1620,
1813,895,HND
1813,1240,HRV
1813,880,HTI
1813,1530,HUN
1813,1180,IDN
1813,1350,IND
1813,1750,IRL
1813,1220,IRN
1813,1220,IRQ
1813,1400,ISL
1813,1310,ISR
1813,3600,ITA
1813,1550,JAM
1813,1220,JOR
1813,1830,JPN
1813,1450,KAZ
1813,894,KEN
1813,774,
1813,869,KHM
1813,773,KIR
1813,1620,
1813,1130,KOR
1813,1600,KWT
1813,1030,
1813,1490,LBN
1813,1180,LBR
1813,1250,LBY
1813,785,
1813,1220,LKA
1813,533,LSO
1813,1700,LTU
1813,2190,LUX
1813,1200,LVA
1813,963,MAR
1813,2750,MCO
1813,931,MDA
1813,629,MDG
1813,1170,MDV
1813,1440,MEX
1813,754,MHL
1813,870,MKD
1813,847,MLI
1813,1080,MLT
1813,1110,MMR
1813,1360,MNE
1813,597,MNG
1813,508,MOZ
1813,652,MRT
1813,1440,MUS
1813,531,MWI
1813,1330,MYS
1813,729,NAM
1813,639,NER
1813,1150,NGA
1813,1350,NIC
1813,4020,NLD
1813,1900,NOR
1813,890,NPL
1813,770,NRU
1813,1140,NZL
1813,490,OMN
1813,1300,PAK
1813,1110,PAN
1813,1300,PER
1813,1290,PHL
1813,1170,PLW
1813,759,PNG
1813,942,POL
1813,1050,
1813,1700,PRT
1813,1090,PRY
1813,1260,
1813,1600,QAT
1813,576,ROU
1813,1940,RUS
1813,637,RWA
1813,1100,SAU
1813,684,SDN
1813,698,SEN
1813,1130,SGP
1813,505,SLB
1813,1010,SLE
1813,1210,SLV
1813,1990,SMR
1813,974,SOM
1813,1790,SRB
1813,705,SSD
1813,1100,STP
1813,2270,SUR
1813,1740,
1813,2140,SVN
1813,1880,SWE
1813,644,SWZ
1813,1110,SYC
1813,1500,SYR
1813,504,TCD
1813,913,TGO
1813,1260,THA
1813,786,TJK
1813,1370,TKM
1813,743,TLS
1813,922,TON
1813,1760,TTO
1813,949,TUN
1813,1340,TUR
1813,999,TUV
1813,1340,TWN
1813,593,TZA
1813,663,UGA
1813,1100,UKR
1813,2680,URY
1813,3830,USA
1813,743,UZB
1813,1170,VCT
1813,1390,VEN
1813,1170,VNM
1813,815,VUT
1813,1950,WSM
1813,1270,YEM
1813,2000,ZAF
1813,667,ZMB
1813,1190,ZWE
1814,583,AFG
1814,481,AGO
1814,592,ALB
1814,1700,AND
1814,1460,ARE
1814,2160,ARG
1814,746,ARM
1814,1050,ATG
1814,1080,AUS
1814,2550,AUT
1814,881,AZE
1814,652,BDI
1814,3270,BEL
1814,1010,BEN
1814,747,BFA
1814,934,BGD
1814,1390,BGR
1814,1090,BHR
1814,2010,BHS
1814,1200,BIH
1814,1120,BLR
1814,805,BLZ
1814,1120,BOL
1814,1200,BRA
1814,1590,BRB
1814,2100,BRN
1814,876,BTN
1814,453,BWA
1814,594,CAF
1814,1900,CAN
1814,2830,CHE
1814,1130,CHL
1814,1240,CHN
1814,708,
1814,747,CMR
1814,430,
1814,725,
1814,1220,COL
1814,728,COM
1814,597,CPV
1814,1110,CRI
1814,965,CUB
1814,1180,CYP
1814,1990,CZE
1814,2180,DEU
1814,1180,DJI
1814,652,DMA
1814,2640,DNK
1814,791,DOM
1814,943,DZA
1814,636,ECU
1814,1330,EGY
1814,740,ERI
1814,2130,ESP
1814,1960,EST
1814,870,ETH
1814,1780,FIN
1814,1090,FJI
1814,2500,FRA
1814,724,
1814,610,GAB
1814,4450,GBR
1814,945,GEO
1814,929,GHA
1814,527,GIN
1814,973,GMB
1814,597,GNB
1814,449,GNQ
1814,1720,GRC
1814,1330,GRD
1814,1240,GTM
1814,1690,GUY
1814,1620,
1814,895,HND
1814,1260,HRV
1814,880,HTI
1814,1530,HUN
1814,1180,IDN
1814,1340,IND
1814,1760,IRL
1814,1220,IRN
1814,1220,IRQ
1814,1400,ISL
1814,1310,ISR
1814,3650,ITA
1814,1550,JAM
1814,1220,JOR
1814,1830,JPN
1814,1450,KAZ
1814,894,KEN
1814,780,
1814,869,KHM
1814,774,KIR
1814,1620,
1814,1130,KOR
1814,1600,KWT
1814,1030,
1814,1500,LBN
1814,1190,LBR
1814,1250,LBY
1814,785,
1814,1220,LKA
1814,533,LSO
1814,1700,LTU
1814,2190,LUX
1814,1200,LVA
1814,960,MAR
1814,2750,MCO
1814,937,MDA
1814,629,MDG
1814,1170,MDV
1814,1430,MEX
1814,755,MHL
1814,870,MKD
1814,847,MLI
1814,1080,MLT
1814,1110,MMR
1814,1350,MNE
1814,597,MNG
1814,509,MOZ
1814,652,MRT
1814,1440,MUS
1814,531,MWI
1814,1330,MYS
1814,729,NAM
1814,639,NER
1814,1150,NGA
1814,1350,NIC
1814,4100,NLD
1814,1900,NOR
1814,890,NPL
1814,770,NRU
1814,1150,NZL
1814,490,OMN
1814,1300,PAK
1814,1110,PAN
1814,1270,PER
1814,1290,PHL
1814,1170,PLW
1814,759,PNG
1814,999,POL
1814,1050,
1814,1760,PRT
1814,1090,PRY
1814,1270,
1814,1600,QAT
1814,576,ROU
1814,1940,RUS
1814,640,RWA
1814,1100,SAU
1814,684,SDN
1814,699,SEN
1814,1130,SGP
1814,505,SLB
1814,1010,SLE
1814,1210,SLV
1814,1990,SMR
1814,976,SOM
1814,1790,SRB
1814,705,SSD
1814,1100,STP
1814,2280,SUR
1814,1740,
1814,2140,SVN
1814,1890,SWE
1814,644,SWZ
1814,1110,SYC
1814,1500,SYR
1814,504,TCD
1814,913,TGO
1814,1260,THA
1814,787,TJK
1814,1370,TKM
1814,744,TLS
1814,922,TON
1814,1760,TTO
1814,949,TUN
1814,1350,TUR
1814,999,TUV
1814,1340,TWN
1814,593,TZA
1814,663,UGA
1814,1100,UKR
1814,2690,URY
1814,3910,USA
1814,743,UZB
1814,1170,VCT
1814,1390,VEN
1814,1170,VNM
1814,815,VUT
1814,1950,WSM
1814,1270,YEM
1814,2020,ZAF
1814,669,ZMB
1814,1190,ZWE
1815,583,AFG
1815,483,AGO
1815,594,ALB
1815,1710,AND
1815,1460,ARE
1815,2170,ARG
1815,749,ARM
1815,1050,ATG
1815,1080,AUS
1815,2570,AUT
1815,882,AZE
1815,653,BDI
1815,3270,BEL
1815,1010,BEN
1815,749,BFA
1815,934,BGD
1815,1390,BGR
1815,1100,BHR
1815,2010,BHS
1815,1200,BIH
1815,1120,BLR
1815,805,BLZ
1815,1130,BOL
1815,1200,BRA
1815,1590,BRB
1815,2100,BRN
1815,876,BTN
1815,454,BWA
1815,594,CAF
1815,1910,CAN
1815,2840,CHE
1815,1130,CHL
1815,1240,CHN
1815,708,
1815,749,CMR
1815,430,
1815,727,
1815,1210,COL
1815,729,COM
1815,597,CPV
1815,1110,CRI
1815,972,CUB
1815,1180,CYP
1815,1990,CZE
1815,2180,DEU
1815,1190,DJI
1815,652,DMA
1815,2670,DNK
