year,life span,ISO3
1806,35.6,PRT
1806,35.5,PRY
1806,32.1,
1806,30.8,QAT
1806,35.7,ROU
1806,29.6,RUS
1806,31.8,RWA
1806,32.1,SAU
1806,31.4,SDN
1806,25.2,SEN
1806,29.1,SGP
1806,25.1,SLB
1806,25.1,SLE
1806,28.7,SLV
1806,,SMR
1806,29.4,SOM
1806,35.5,SRB
1806,26.7,SSD
1806,31.0,STP
1806,32.9,SUR
1806,36.4,
1806,36.6,SVN
1806,36.2,SWE
1806,32.3,SWZ
1806,37.0,SYC
1806,31.1,SYR
1806,30.9,TCD
1806,31.3,TGO
1806,30.4,THA
1806,24.2,TJK
1806,24.0,TKM
1806,28.9,TLS
1806,28.2,TON
1806,32.9,TTO
1806,28.8,TUN
1806,35.0,TUR
1806,,TUV
1806,28.3,TWN
1806,32.2,TZA
1806,25.3,UGA
1806,36.6,UKR
1806,32.9,URY
1806,39.4,USA
1806,26.9,UZB
1806,26.0,VCT
1806,32.2,VEN
1806,32.0,VNM
1806,24.3,VUT
1806,25.4,WSM
1806,23.4,YEM
1806,33.5,ZAF
1806,32.6,ZMB
1806,33.7,ZWE
1807,28.1,AFG
1807,27.0,AGO
1807,35.4,ALB
1807,,AND
1807,30.7,ARE
1807,33.2,ARG
1807,34.0,ARM
1807,33.5,ATG
1807,34.0,AUS
1807,34.4,AUT
1807,29.2,AZE
1807,31.5,BDI
1807,40.1,BEL
1807,31.0,BEN
1807,29.2,BFA
1807,25.5,BGD
1807,36.1,BGR
1807,30.3,BHR
1807,35.2,BHS
1807,35.1,BIH
1807,36.2,BLR
1807,26.5,BLZ
1807,33.0,BOL
1807,32.0,BRA
1807,32.1,BRB
1807,29.2,BRN
1807,28.8,BTN
1807,33.6,BWA
1807,30.0,CAF
1807,39.0,CAN
1807,38.0,CHE
1807,32.0,CHL
1807,32.0,CHN
1807,31.2,
1807,28.8,CMR
1807,31.6,
1807,32.7,
1807,32.0,COL
1807,32.1,COM
1807,33.8,CPV
1807,30.2,CRI
1807,33.2,CUB
1807,38.5,CYP
1807,35.0,CZE
1807,38.4,DEU
1807,29.9,DJI
1807,,DMA
1807,42.6,DNK
1807,29.9,DOM
1807,28.8,DZA
1807,32.9,ECU
1807,33.0,EGY
1807,30.2,ERI
1807,29.5,ESP
1807,34.3,EST
1807,29.7,ETH
1807,36.6,FIN
1807,26.1,FJI
1807,34.2,FRA
1807,26.7,
1807,30.6,GAB
1807,40.0,GBR
1807,31.9,GEO
1807,28.0,GHA
1807,29.6,GIN
1807,28.8,GMB
1807,32.0,GNB
1807,29.8,GNQ
1807,36.6,GRC
1807,31.4,GRD
1807,25.8,GTM
1807,31.1,GUY
1807,34.9,
1807,33.9,HND
1807,36.1,HRV
1807,29.0,HTI
1807,36.0,HUN
1807,30.0,IDN
1807,25.4,IND
1807,38.3,IRL
1807,25.6,IRN
1807,31.2,IRQ
1807,43.6,ISL
1807,32.0,ISR
1807,29.7,ITA
1807,34.2,JAM
1807,31.7,JOR
1807,36.4,JPN
1807,26.2,KAZ
1807,25.5,KEN
1807,23.9,
1807,35.0,KHM
1807,24.9,KIR
1807,,
1807,25.8,KOR
1807,26.0,KWT
1807,31.9,
1807,29.7,LBN
1807,31.1,LBR
1807,33.1,LBY
1807,28.0,
1807,32.6,LKA
1807,32.8,LSO
1807,28.9,LTU
1807,36.9,LUX
1807,33.0,LVA
1807,33.1,MAR
1807,,MCO
1807,33.1,MDA
1807,30.5,MDG
1807,32.6,MDV
1807,26.9,MEX
1807,,MHL
1807,36.1,MKD
1807,26.4,MLI
1807,28.7,MLT
1807,30.8,MMR
1807,35.4,MNE
1807,31.8,MNG
1807,30.3,MOZ
1807,32.0,MRT
1807,28.7,MUS
1807,30.3,MWI
1807,30.6,MYS
1807,32.4,NAM
1807,30.8,NER
1807,30.4,NGA
1807,25.4,NIC
1807,39.9,NLD
1807,41.8,NOR
1807,32.8,NPL
1807,,NRU
1807,34.0,NZL
1807,32.3,OMN
1807,25.8,PAK
1807,32.9,PAN
1807,35.7,PER
1807,30.9,PHL
1807,,PLW
1807,31.5,PNG
1807,35.9,POL
1807,26.0,
1807,35.6,PRT
1807,35.5,PRY
1807,32.1,
1807,30.8,QAT
1807,35.7,ROU
1807,29.6,RUS
1807,31.8,RWA
1807,32.1,SAU
1807,31.4,SDN
1807,25.2,SEN
1807,29.1,SGP
1807,25.1,SLB
1807,25.1,SLE
1807,28.7,SLV
1807,,SMR
1807,29.4,SOM
1807,35.5,SRB
1807,26.7,SSD
1807,31.0,STP
1807,32.9,SUR
1807,36.4,
1807,36.6,SVN
1807,38.8,SWE
1807,32.3,SWZ
1807,37.0,SYC
1807,31.1,SYR
1807,30.9,TCD
1807,31.3,TGO
1807,30.4,THA
1807,24.2,TJK
1807,24.0,TKM
1807,28.9,TLS
1807,28.2,TON
1807,32.9,TTO
1807,28.8,TUN
1807,35.0,TUR
1807,,TUV
1807,28.3,TWN
1807,32.2,TZA
1807,25.3,UGA
1807,36.6,UKR
1807,32.9,URY
1807,39.4,USA
1807,26.9,UZB
1807,26.0,VCT
1807,32.2,VEN
1807,32.0,VNM
1807,24.3,VUT
1807,25.4,WSM
1807,23.4,YEM
1807,33.5,ZAF
1807,32.6,ZMB
1807,33.7,ZWE
1808,28.1,AFG
1808,27.0,AGO
1808,35.4,ALB
1808,,AND
1808,30.7,ARE
1808,33.2,ARG
1808,34.0,ARM
1808,33.5,ATG
1808,34.0,AUS
1808,34.4,AUT
1808,29.2,AZE
1808,31.5,BDI
1808,40.1,BEL
1808,31.0,BEN
1808,29.2,BFA
1808,25.5,BGD
1808,36.1,BGR
1808,30.3,BHR
1808,35.2,BHS
1808,35.1,BIH
1808,36.2,BLR
1808,26.5,BLZ
1808,33.0,BOL
1808,32.0,BRA
1808,32.1,BRB
1808,29.2,BRN
1808,28.8,BTN
1808,33.6,BWA
1808,30.0,CAF
1808,39.0,CAN
1808,38.0,CHE
1808,32.0,CHL
1808,32.0,CHN
1808,31.2,
1808,28.8,CMR
1808,31.6,
1808,32.7,
1808,32.0,COL
1808,32.1,COM
1808,33.8,CPV
1808,30.2,CRI
1808,33.3,CUB
1808,38.5,CYP
1808,35.0,CZE
1808,38.4,DEU
1808,29.9,DJI
1808,,DMA
1808,39.4,DNK
1808,29.9,DOM
1808,28.8,DZA
1808,32.9,ECU
1808,33.0,EGY
1808,30.2,ERI
1808,29.5,ESP
1808,34.5,EST
1808,29.7,ETH
1808,12.5,FIN
1808,26.1,FJI
1808,34.5,FRA
1808,26.7,
1808,30.6,GAB
1808,40.4,GBR
1808,31.9,GEO
1808,28.0,GHA
1808,29.6,GIN
1808,28.8,GMB
1808,32.0,GNB
1808,29.8,GNQ
1808,36.6,GRC
1808,31.4,GRD
1808,25.8,GTM
1808,31.1,GUY
1808,34.9,
1808,33.9,HND
1808,36.1,HRV
1808,29.0,HTI
1808,36.0,HUN
1808,30.0,IDN
1808,25.4,IND
1808,38.3,IRL
1808,25.6,IRN
1808,31.2,IRQ
1808,43.5,ISL
1808,32.0,ISR
1808,29.7,ITA
1808,34.2,JAM
1808,31.7,JOR
1808,36.4,JPN
1808,26.2,KAZ
1808,25.5,KEN
1808,23.9,
1808,35.0,KHM
1808,24.9,KIR
1808,,
1808,25.8,KOR
1808,26.0,KWT
1808,31.9,
1808,29.7,LBN
1808,31.1,LBR
1808,33.1,LBY
1808,28.0,
1808,32.6,LKA
1808,32.8,LSO
1808,28.9,LTU
1808,36.9,LUX
1808,33.0,LVA
1808,33.1,MAR
1808,,MCO
1808,33.1,MDA
1808,30.5,MDG
1808,32.6,MDV
1808,26.9,MEX
1808,,MHL
1808,36.1,MKD
1808,26.4,MLI
1808,28.7,MLT
1808,30.8,MMR
1808,35.4,MNE
1808,31.8,MNG
1808,30.3,MOZ
1808,32.0,MRT
1808,28.7,MUS
1808,30.3,MWI
1808,30.6,MYS
1808,32.4,NAM
1808,30.8,NER
1808,30.4,NGA
1808,25.4,NIC
1808,39.9,NLD
1808,37.3,NOR
1808,32.8,NPL
1808,,NRU
1808,34.0,NZL
1808,32.3,OMN
1808,25.8,PAK
1808,32.9,PAN
1808,35.7,PER
1808,30.9,PHL
1808,,PLW
1808,31.5,PNG
1808,35.9,POL
1808,26.0,
1808,35.6,PRT
1808,35.5,PRY
1808,32.1,
1808,30.8,QAT
1808,35.7,ROU
1808,29.6,RUS
1808,31.8,RWA
1808,32.1,SAU
1808,31.4,SDN
1808,25.2,SEN
1808,29.1,SGP
1808,25.1,SLB
1808,25.1,SLE
1808,28.7,SLV
1808,,SMR
1808,29.4,SOM
1808,35.5,SRB
1808,26.7,SSD
1808,31.0,STP
1808,32.9,SUR
1808,36.4,
1808,36.6,SVN
1808,30.1,SWE
1808,32.3,SWZ
1808,37.0,SYC
1808,31.1,SYR
1808,30.9,TCD
1808,31.3,TGO
1808,30.4,THA
1808,24.2,TJK
1808,24.0,TKM
1808,28.9,TLS
1808,28.2,TON
1808,32.9,TTO
1808,28.8,TUN
1808,35.0,TUR
1808,,TUV
1808,28.3,TWN
1808,32.2,TZA
1808,25.3,UGA
1808,36.6,UKR
1808,32.9,URY
1808,39.4,USA
1808,26.9,UZB
1808,26.0,VCT
1808,32.2,VEN
1808,32.0,VNM
1808,24.3,VUT
1808,25.4,WSM
1808,23.4,YEM
1808,33.5,ZAF
1808,32.6,ZMB
1808,33.7,ZWE
1809,28.1,AFG
1809,27.0,AGO
1809,35.4,ALB
1809,,AND
1809,30.7,ARE
1809,33.2,ARG
1809,34.0,ARM
1809,33.5,ATG
1809,34.0,AUS
1809,34.4,AUT
1809,29.2,AZE
1809,31.5,BDI
1809,40.1,BEL
1809,31.0,BEN
1809,29.2,BFA
1809,25.5,BGD
1809,36.2,BGR
1809,30.3,BHR
1809,35.2,BHS
1809,35.1,BIH
1809,36.2,BLR
1809,26.5,BLZ
1809,33.0,BOL
1809,32.0,BRA
1809,32.1,BRB
1809,29.2,BRN
1809,28.8,BTN
1809,33.6,BWA
1809,30.0,CAF
1809,39.0,CAN
1809,38.0,CHE
1809,32.0,CHL
1809,32.0,CHN
1809,31.2,
1809,28.8,CMR
1809,31.6,
1809,32.7,
1809,32.0,COL
1809,32.1,COM
1809,33.8,CPV
1809,30.2,CRI
1809,33.5,CUB
1809,38.5,CYP
1809,35.0,CZE
1809,38.4,DEU
1809,29.9,DJI
1809,,DMA
1809,39.2,DNK
1809,29.9,DOM
1809,28.8,DZA
1809,32.9,ECU
1809,33.0,EGY
1809,30.2,ERI
1809,29.5,ESP
1809,34.7,EST
1809,29.7,ETH
1809,13.4,FIN
1809,26.1,FJI
1809,35.0,FRA
1809,26.7,
1809,30.6,GAB
1809,41.7,GBR
1809,31.9,GEO
1809,28.0,GHA
1809,29.6,GIN
1809,28.8,GMB
1809,32.0,GNB
1809,29.8,GNQ
1809,36.6,GRC
1809,31.4,GRD
1809,25.8,GTM
1809,31.1,GUY
1809,34.9,
1809,33.9,HND
1809,36.1,HRV
1809,29.0,HTI
1809,36.0,HUN
1809,30.0,IDN
1809,25.4,IND
1809,38.3,IRL
1809,25.6,IRN
1809,31.2,IRQ
1809,40.4,ISL
1809,32.0,ISR
1809,29.7,ITA
1809,34.2,JAM
1809,31.7,JOR
1809,36.4,JPN
1809,26.2,KAZ
1809,25.5,KEN
1809,23.9,
1809,35.0,KHM
1809,24.9,KIR
1809,,
1809,25.8,KOR
1809,26.0,KWT
1809,31.9,
1809,29.7,LBN
1809,31.1,LBR
1809,33.1,LBY
1809,28.0,
1809,32.6,LKA
1809,32.8,LSO
1809,28.9,LTU
1809,36.9,LUX
1809,33.0,LVA
1809,33.1,MAR
1809,,MCO
1809,33.1,MDA
1809,30.5,MDG
1809,32.6,MDV
1809,26.9,MEX
1809,,MHL
1809,36.1,MKD
1809,26.4,MLI
1809,28.7,MLT
1809,30.8,MMR
1809,35.4,MNE
1809,31.8,MNG
1809,30.3,MOZ
1809,32.0,MRT
1809,28.7,MUS
1809,30.3,MWI
1809,30.6,MYS
1809,32.4,NAM
1809,30.8,NER
1809,30.4,NGA
1809,25.4,NIC
1809,39.9,NLD
1809,27.2,NOR
1809,32.8,NPL
1809,,NRU
1809,34.0,NZL
1809,32.3,OMN
1809,25.8,PAK
1809,32.9,PAN
1809,35.7,PER
1809,30.9,PHL
1809,,PLW
1809,31.5,PNG
1809,35.9,POL
1809,26.0,
1809,35.6,PRT
1809,35.5,PRY
1809,32.1,
1809,30.8,QAT
1809,35.7,ROU
1809,29.6,RUS
1809,31.8,RWA
1809,32.1,SAU
1809,31.4,SDN
1809,25.2,SEN
1809,29.1,SGP
1809,25.1,SLB
1809,25.1,SLE
1809,28.7,SLV
1809,,SMR
1809,29.4,SOM
1809,35.5,SRB
1809,26.7,SSD
1809,31.0,STP
1809,32.9,SUR
1809,36.4,
1809,36.6,SVN
1809,26.9,SWE
1809,32.3,SWZ
1809,37.0,SYC
1809,31.1,SYR
1809,30.9,TCD
1809,31.3,TGO
1809,30.4,THA
1809,24.2,TJK
1809,24.0,TKM
1809,28.9,TLS
1809,28.2,TON
1809,32.9,TTO
1809,28.8,TUN
1809,35.0,TUR
1809,,TUV
1809,28.3,TWN
1809,32.2,TZA
1809,25.3,UGA
1809,36.6,UKR
1809,32.9,URY
1809,39.4,USA
1809,26.9,UZB
1809,26.0,VCT
1809,32.2,VEN
1809,32.0,VNM
1809,24.3,VUT
1809,25.4,WSM
1809,23.4,YEM
1809,33.5,ZAF
1809,32.6,ZMB
1809,33.7,ZWE
1810,28.1,AFG
1810,27.0,AGO
1810,35.4,ALB
1810,,AND
1810,30.7,ARE
1810,33.2,ARG
1810,34.0,ARM
1810,33.5,ATG
1810,34.0,AUS
1810,34.4,AUT
1810,29.2,AZE
1810,31.5,BDI
1810,40.1,BEL
1810,31.0,BEN
1810,29.2,BFA
1810,25.5,BGD
1810,36.2,BGR
1810,30.3,BHR
1810,35.2,BHS
1810,35.1,BIH
1810,36.2,BLR
1810,26.5,BLZ
1810,33.0,BOL
1810,32.0,BRA
1810,32.1,BRB
1810,29.2,BRN
1810,28.8,BTN
1810,33.6,BWA
1810,30.0,CAF
1810,39.0,CAN
1810,38.0,CHE
1810,32.0,CHL
1810,32.0,CHN
1810,31.2,
1810,28.8,CMR
1810,31.6,
1810,32.7,
1810,32.0,COL
1810,32.1,COM
1810,33.8,CPV
1810,30.2,CRI
1810,33.6,CUB
1810,38.5,CYP
1810,35.0,CZE
1810,38.4,DEU
1810,29.9,DJI
1810,,DMA
1810,41.7,DNK
1810,29.9,DOM
1810,28.8,DZA
1810,32.9,ECU
1810,33.0,EGY
1810,30.2,ERI
1810,29.5,ESP
1810,34.9,EST
1810,29.7,ETH
1810,37.0,FIN
1810,26.1,FJI
1810,37.4,FRA
1810,26.7,
1810,30.6,GAB
1810,38.4,GBR
1810,31.9,GEO
1810,28.0,GHA
1810,29.6,GIN
1810,28.8,GMB
1810,32.0,GNB
1810,29.8,GNQ
1810,36.6,GRC
1810,31.4,GRD
1810,25.8,GTM
1810,31.1,GUY
1810,34.9,
1810,33.9,HND
1810,36.1,HRV
1810,29.0,HTI
1810,36.0,HUN
1810,30.0,IDN
1810,25.4,IND
1810,38.3,IRL
1810,25.6,IRN
1810,31.2,IRQ
1810,43.1,ISL
1810,32.0,ISR
1810,29.7,ITA
1810,34.2,JAM
1810,31.7,JOR
1810,36.4,JPN
1810,26.2,KAZ
1810,25.5,KEN
1810,23.9,
1810,35.0,KHM
1810,24.9,KIR
1810,,
1810,25.8,KOR
1810,26.0,KWT
1810,31.9,
1810,29.7,LBN
1810,31.1,LBR
1810,33.1,LBY
1810,28.0,
1810,32.6,LKA
1810,32.8,LSO
1810,28.9,LTU
1810,36.9,LUX
1810,33.0,LVA
1810,33.1,MAR
1810,,MCO
1810,33.1,MDA
1810,30.5,MDG
1810,32.6,MDV
1810,26.9,MEX
1810,,MHL
1810,36.1,MKD
1810,26.4,MLI
1810,28.7,MLT
1810,30.8,MMR
1810,35.4,MNE
1810,31.8,MNG
1810,30.3,MOZ
1810,32.0,MRT
1810,28.7,MUS
1810,30.3,MWI
1810,30.6,MYS
1810,32.4,NAM
1810,30.8,NER
1810,30.4,NGA
1810,25.4,NIC
1810,39.9,NLD
1810,36.5,NOR
1810,32.8,NPL
1810,,NRU
1810,34.0,NZL
1810,32.3,OMN
1810,25.8,PAK
1810,32.9,PAN
1810,35.7,PER
1810,30.9,PHL
1810,,PLW
1810,31.5,PNG
1810,35.9,POL
1810,26.0,
1810,35.6,PRT
1810,35.5,PRY
1810,32.1,
1810,30.8,QAT
1810,35.7,ROU
1810,29.6,RUS
1810,31.8,RWA
1810,32.1,SAU
1810,31.4,SDN
1810,25.2,SEN
1810,29.1,SGP
1810,25.1,SLB
1810,25.1,SLE
1810,28.7,SLV
1810,,SMR
1810,29.4,SOM
1810,35.5,SRB
1810,26.7,SSD
1810,31.0,STP
1810,32.9,SUR
1810,36.4,
1810,36.6,SVN
1810,32.0,SWE
1810,32.3,SWZ
1810,37.0,SYC
1810,31.1,SYR
1810,30.9,TCD
1810,31.3,TGO
1810,30.4,THA
1810,24.2,TJK
1810,24.0,TKM
1810,28.9,TLS
1810,28.2,TON
1810,32.9,TTO
1810,28.8,TUN
1810,35.0,TUR
1810,,TUV
1810,28.3,TWN
1810,32.2,TZA
1810,25.3,UGA
1810,36.6,UKR
1810,32.9,URY
1810,39.4,USA
1810,26.9,UZB
1810,26.0,VCT
1810,32.2,VEN
1810,32.0,VNM
1810,24.3,VUT
1810,25.4,WSM
1810,23.4,YEM
1810,33.5,ZAF
1810,32.6,ZMB
1810,33.7,ZWE
1811,28.1,AFG
1811,27.0,AGO
1811,35.4,ALB
1811,,AND
1811,30.7,ARE
1811,33.2,ARG
1811,34.0,ARM
1811,33.5,ATG
1811,34.0,AUS
1811,34.4,AUT
1811,29.2,AZE
1811,31.5,BDI
1811,40.1,BEL
1811,31.0,BEN
1811,29.2,BFA
1811,25.5,BGD
1811,36.3,BGR
1811,30.3,BHR
1811,35.2,BHS
1811,35.1,BIH
1811,36.2,BLR
1811,26.5,BLZ
1811,33.0,BOL
1811,32.0,BRA
1811,32.1,BRB
1811,29.2,BRN
1811,28.8,BTN
1811,33.6,BWA
1811,30.0,CAF
1811,39.0,CAN
1811,38.0,CHE
1811,32.0,CHL
1811,32.0,CHN
1811,31.2,
1811,28.8,CMR
1811,31.6,
1811,32.7,
1811,32.0,COL
1811,32.1,COM
1811,33.8,CPV
1811,30.2,CRI
1811,33.8,CUB
1811,38.5,CYP
1811,35.0,CZE
1811,38.4,DEU
1811,29.9,DJI
1811,,DMA
1811,39.3,DNK
1811,29.9,DOM
1811,28.8,DZA
1811,32.9,ECU
1811,33.0,EGY
1811,30.2,ERI
1811,29.5,ESP
1811,35.5,EST
1811,29.7,ETH
1811,30.7,FIN
1811,26.1,FJI
1811,36.1,FRA
1811,26.7,
1811,30.6,GAB
1811,39.9,GBR
1811,31.9,GEO
1811,28.0,GHA
1811,29.6,GIN
1811,28.8,GMB
1811,32.0,GNB
1811,29.8,GNQ
1811,36.6,GRC
1811,31.4,GRD
1811,25.8,GTM
1811,31.1,GUY
1811,34.9,
1811,33.9,HND
1811,36.1,HRV
1811,29.0,HTI
1811,36.0,HUN
1811,30.0,IDN
1811,25.4,IND
1811,38.3,IRL
1811,25.6,IRN
1811,31.2,IRQ
1811,38.6,ISL
1811,32.0,ISR
1811,29.7,ITA
1811,34.2,JAM
1811,31.7,JOR
1811,36.4,JPN
1811,26.2,KAZ
1811,25.5,KEN
1811,23.9,
1811,35.0,KHM
1811,24.9,KIR
1811,,
1811,25.8,KOR
1811,26.0,KWT
1811,31.9,
1811,29.7,LBN
1811,31.1,LBR
1811,33.1,LBY
1811,28.0,
1811,32.6,LKA
1811,32.8,LSO
1811,28.9,LTU
1811,36.9,LUX
1811,33.0,LVA
1811,33.1,MAR
1811,,MCO
1811,33.1,MDA
1811,30.5,MDG
1811,32.6,MDV
1811,26.9,MEX
1811,,MHL
1811,36.1,MKD
1811,26.4,MLI
1811,28.7,MLT
1811,30.8,MMR
1811,35.4,MNE
1811,31.8,MNG
1811,30.3,MOZ
1811,32.0,MRT
1811,28.7,MUS
1811,30.3,MWI
1811,30.6,MYS
1811,32.4,NAM
1811,30.8,NER
1811,30.4,NGA
1811,25.4,NIC
1811,39.9,NLD
1811,38.0,NOR
1811,32.8,NPL
1811,,NRU
1811,34.0,NZL
1811,32.3,OMN
1811,25.8,PAK
1811,32.9,PAN
1811,35.7,PER
1811,30.9,PHL
1811,,PLW
1811,31.5,PNG
1811,35.9,POL
1811,26.0,
1811,35.6,PRT
1811,35.5,PRY
1811,32.1,
1811,30.8,QAT
1811,35.7,ROU
1811,29.6,RUS
1811,31.8,RWA
1811,32.1,SAU
1811,31.4,SDN
1811,25.2,SEN
1811,29.1,SGP
1811,25.1,SLB
1811,25.1,SLE
1811,28.7,SLV
1811,,SMR
1811,29.4,SOM
1811,35.5,SRB
1811,26.7,SSD
1811,31.0,STP
1811,32.9,SUR
1811,36.4,
1811,36.6,SVN
1811,34.6,SWE
1811,32.3,SWZ
1811,37.0,SYC
1811,31.1,SYR
1811,30.9,TCD
1811,31.3,TGO
1811,30.4,THA
1811,24.2,TJK
1811,24.0,TKM
1811,28.9,TLS
1811,28.2,TON
1811,32.9,TTO
1811,28.8,TUN
1811,35.0,TUR
1811,,TUV
1811,28.3,TWN
1811,32.2,TZA
1811,25.3,UGA
1811,36.6,UKR
1811,32.9,URY
1811,39.4,USA
1811,26.9,UZB
1811,26.0,VCT
1811,32.2,VEN
1811,32.0,VNM
1811,24.3,VUT
1811,25.4,WSM
1811,23.4,YEM
1811,33.5,ZAF
1811,32.6,ZMB
1811,33.7,ZWE
1812,28.1,AFG
1812,27.0,AGO
1812,35.4,ALB
1812,,AND
1812,30.7,ARE
1812,33.2,ARG
1812,34.0,ARM
1812,33.5,ATG
1812,34.0,AUS
1812,34.4,AUT
1812,29.2,AZE
1812,31.5,BDI
1812,40.1,BEL
1812,31.0,BEN
1812,29.2,BFA
1812,25.5,BGD
1812,36.3,BGR
1812,30.3,BHR
1812,35.2,BHS
1812,35.1,BIH
1812,36.2,BLR
1812,26.5,BLZ
1812,33.0,BOL
1812,32.0,BRA
1812,32.1,BRB
1812,29.2,BRN
1812,28.8,BTN
1812,33.6,BWA
1812,30.0,CAF
1812,39.0,CAN
1812,38.0,CHE
1812,32.0,CHL
1812,32.0,CHN
1812,31.2,
1812,28.8,CMR
1812,31.6,
1812,32.7,
1812,32.0,COL
1812,32.1,COM
1812,33.8,CPV
1812,30.2,CRI
1812,33.9,CUB
1812,38.5,CYP
1812,35.0,CZE
1812,38.4,DEU
1812,29.9,DJI
1812,,DMA
1812,36.0,DNK
1812,29.9,DOM
1812,28.8,DZA
1812,32.9,ECU
1812,33.0,EGY
1812,30.2,ERI
1812,29.5,ESP
1812,36.1,EST
1812,29.7,ETH
1812,37.6,FIN
1812,26.1,FJI
1812,31.7,FRA
1812,26.7,
1812,30.6,GAB
1812,41.8,GBR
1812,31.9,GEO
1812,28.0,GHA
1812,29.6,GIN
1812,28.8,GMB
1812,32.0,GNB
1812,29.8,GNQ
1812,36.6,GRC
1812,31.4,GRD
1812,25.8,GTM
1812,31.1,GUY
1812,34.9,
1812,33.9,HND
1812,36.1,HRV
1812,29.0,HTI
1812,36.0,HUN
1812,30.0,IDN
1812,23.0,IND
1812,38.3,IRL
1812,25.6,IRN
1812,31.2,IRQ
1812,33.7,ISL
1812,32.0,ISR
1812,29.7,ITA
1812,34.2,JAM
1812,31.7,JOR
1812,36.4,JPN
1812,26.2,KAZ
1812,25.5,KEN
1812,23.9,
1812,35.0,KHM
1812,24.9,KIR
1812,,
1812,25.8,KOR
1812,26.0,KWT
1812,31.9,
1812,29.7,LBN
1812,31.1,LBR
1812,33.1,LBY
1812,28.0,
1812,32.6,LKA
1812,32.8,LSO
1812,28.9,LTU
1812,36.9,LUX
1812,33.0,LVA
1812,33.1,MAR
1812,,MCO
1812,33.1,MDA
1812,30.5,MDG
1812,32.6,MDV
1812,26.9,MEX
1812,,MHL
1812,36.1,MKD
1812,26.4,MLI
1812,28.7,MLT
1812,30.8,MMR
1812,35.4,MNE
1812,31.8,MNG
1812,30.3,MOZ
1812,32.0,MRT
1812,28.7,MUS
1812,30.3,MWI
1812,30.6,MYS
1812,32.4,NAM
1812,30.8,NER
1812,30.4,NGA
1812,25.4,NIC
1812,39.9,NLD
1812,43.5,NOR
1812,32.8,NPL
1812,,NRU
1812,34.0,NZL
1812,32.3,OMN
1812,23.3,PAK
1812,32.9,PAN
1812,35.7,PER
1812,30.9,PHL
1812,,PLW
1812,31.5,PNG
1812,35.9,POL
1812,26.0,
1812,35.6,PRT
1812,35.5,PRY
1812,32.1,
1812,30.8,QAT
1812,35.7,ROU
1812,29.6,RUS
1812,31.8,RWA
1812,32.1,SAU
1812,31.4,SDN
1812,25.2,SEN
1812,29.1,SGP
1812,25.1,SLB
1812,25.1,SLE
1812,28.7,SLV
1812,,SMR
1812,29.4,SOM
1812,35.5,SRB
1812,26.7,SSD
1812,31.0,STP
1812,32.9,SUR
1812,36.4,
1812,36.6,SVN
1812,35.1,SWE
1812,32.3,SWZ
1812,37.0,SYC
1812,31.1,SYR
1812,30.9,TCD
1812,31.3,TGO
1812,30.4,THA
1812,24.2,TJK
1812,24.0,TKM
1812,28.9,TLS
1812,28.2,TON
1812,32.9,TTO
1812,28.8,TUN
1812,35.0,TUR
1812,,TUV
1812,28.3,TWN
1812,32.2,TZA
1812,25.3,UGA
1812,36.6,UKR
1812,32.9,URY
1812,39.4,USA
1812,26.9,UZB
1812,26.0,VCT
1812,32.2,VEN
1812,32.0,VNM
1812,24.3,VUT
1812,25.4,WSM
1812,23.4,YEM
1812,33.5,ZAF
1812,32.6,ZMB
1812,33.7,ZWE
1813,28.1,AFG
1813,27.0,AGO
1813,35.4,ALB
1813,,AND
1813,30.7,ARE
1813,33.2,ARG
1813,34.0,ARM
1813,33.5,ATG
1813,34.0,AUS
1813,34.4,AUT
1813,29.2,AZE
1813,31.5,BDI
1813,40.1,BEL
1813,31.0,BEN
1813,29.2,BFA
1813,25.5,BGD
1813,36.4,BGR
1813,30.3,BHR
1813,35.2,BHS
1813,35.1,BIH
1813,36.2,BLR
1813,26.5,BLZ
1813,33.0,BOL
1813,32.0,BRA
1813,32.1,BRB
1813,29.2,BRN
1813,28.8,BTN
1813,33.6,BWA
1813,30.0,CAF
1813,39.0,CAN
1813,38.0,CHE
1813,32.0,CHL
1813,32.0,CHN
1813,31.2,
1813,28.8,CMR
1813,31.6,
1813,32.7,
1813,32.0,COL
1813,32.1,COM
1813,33.8,CPV
1813,30.2,CRI
1813,34.1,CUB
1813,38.5,CYP
1813,35.0,CZE
1813,38.4,DEU
1813,29.9,DJI
1813,,DMA
1813,40.9,DNK
1813,29.9,DOM
1813,28.8,DZA
1813,32.9,ECU
1813,33.0,EGY
1813,30.2,ERI
1813,29.5,ESP
1813,36.8,EST
1813,29.7,ETH
1813,34.2,FIN
1813,26.1,FJI
1813,31.2,FRA
1813,26.7,
1813,30.6,GAB
1813,43.0,GBR
1813,31.9,GEO
1813,28.0,GHA
1813,29.6,GIN
1813,28.8,GMB
1813,32.0,GNB
1813,29.8,GNQ
1813,36.6,GRC
1813,31.4,GRD
1813,25.8,GTM
1813,31.1,GUY
1813,34.9,
1813,33.9,HND
1813,36.1,HRV
1813,29.0,HTI
1813,36.0,HUN
1813,30.0,IDN
1813,25.4,IND
1813,38.3,IRL
1813,25.6,IRN
1813,31.2,IRQ
1813,33.3,ISL
1813,32.0,ISR
1813,29.7,ITA
1813,34.2,JAM
1813,31.7,JOR
1813,36.4,JPN
1813,26.2,KAZ
