pop,ISO3
1.3M,LBY
89.4k,
15.5k,LIE
9.12M,LKA
674k,LSO
2.76M,LTU
309k,LUX
2.08M,LVA
10.8M,MAR
21.1k,MCO
2.88M,MDA
4.7M,MDG
85.4k,MDV
33.2M,MEX
14.3k,MHL
1.41M,MKD
5.14M,MLI
333k,MLT
20.4M,MMR
454k,MNE
889k,MNG
6.49M,MOZ
776k,MRT
627k,MUS
3.38M,MWI
7.18M,MYS
562k,NAM
3.2M,NER
42.4M,NGA
1.63M,NIC
11M,NLD
3.49M,NOR
9.63M,NPL
4110,NRU
2.24M,NZL
509k,OMN
42.8M,PAK
1.03M,PAN
9.34M,PER
25.2M,PHL
8790,PLW
1.83M,PNG
28.1M,POL
10.8M,
8.75M,PRT
1.77M,PRY
1.02M,
30.9k,QAT
17.9M,ROU
115M,RUS
2.71M,RWA
3.8M,SAU
7.64M,SDN
3.01M,SEN
1.4M,SGP
123k,SLB
2.2M,SLE
2.57M,SLV
14.6k,SMR
2.66M,SOM
6.45M,SRB
2.79M,SSD
66.5k,STP
242k,SUR
3.94M,
1.55M,SVN
7.36M,SWE
322k,SWZ
40.9k,SYC
4.22M,SYR
2.86M,TCD
1.57M,TGO
24.5M,THA
1.92M,TJK
1.45M,TKM
449k,TLS
61.8k,TON
785k,TTO
4.09M,TUN
25.2M,TUR
5290,TUV
9.91M,TWN
9.22M,TZA
6.99M,UGA
41M,UKR
2.43M,URY
167M,USA
7.58M,UZB
76.7k,VCT
7.29M,VEN
29.9M,VNM
59.5k,VUT
103k,WSM
5.26M,YEM
15.3M,ZAF
2.84M,ZMB
3.47M,ZWE
8.33M,AFG
5.19M,AGO
1.6M,ALB
7990,AND
120k,ARE
19.7M,ARG
1.77M,ARM
53.3k,ATG
9.85M,AUS
6.99M,AUT
3.87M,AZE
2.64M,BDI
8.99M,BEL
2.44M,BEN
4.65M,BFA
47.7M,BGD
7.75M,BGR
149k,BHR
104k,BHS
3.14M,BIH
8.19M,BLR
86.7k,BLZ
3.56M,BOL
68.7M,BRA
230k,BRB
76.7k,BRN
210k,BTN
491k,BWA
1.62M,CAF
17.1M,CAN
5.2M,CHE
7.81M,CHL
644M,CHN
3.46M,
4.93M,CMR
14.6M,
1M,
14.8M,COL
188k,COM
203k,CPV
1.25M,CRI
6.97M,CUB
563k,CYP
9.47M,CZE
72.1M,DEU
80.4k,DJI
56k,DMA
4.52M,DNK
3.09M,DOM
10.9M,DZA
4.37M,ECU
25.7M,EGY
951k,ERI
29.9M,ESP
1.2M,EST
20.8M,ETH
4.36M,FIN
377k,FJI
44.8M,FRA
40.3k,
503k,GAB
52M,GBR
3.91M,GEO
6.48M,GHA
3.4M,GIN
378k,GMB
572k,GNB
258k,GNQ
8.39M,GRC
89.2k,GRD
3.87M,GTM
536k,GUY
2.86M,
1.96M,HND
910,
4.15M,HRV
3.75M,HTI
9.88M,HUN
83.8M,IDN
426M,IND
2.84M,IRL
20.3M,IRN
6.8M,IRQ
168k,ISL
1.75M,ISR
48.9M,ITA
1.6M,JAM
756k,JOR
92.7M,JPN
8.7M,KAZ
7.22M,KEN
2.09M,
5.3M,KHM
44.9k,KIR
55.3k,
24.3M,KOR
246k,KWT
2.03M,
1.7M,LBN
1.08M,LBR
1.34M,LBY
90k,
15.8k,LIE
9.33M,LKA
694k,LSO
2.8M,LTU
311k,LUX
2.1M,LVA
11.1M,MAR
21.4k,MCO
2.96M,MDA
4.82M,MDG
87.4k,MDV
34.2M,MEX
14.5k,MHL
1.43M,MKD
5.21M,MLI
335k,MLT
20.8M,MMR
460k,MNE
916k,MNG
6.58M,MOZ
796k,MRT
643k,MUS
3.46M,MWI
7.39M,MYS
571k,NAM
3.3M,NER
43.2M,NGA
1.68M,NIC
11.2M,NLD
3.52M,NOR
9.81M,NPL
4260,NRU
2.29M,NZL
518k,OMN
43.8M,PAK
1.06M,PAN
9.6M,PER
26.3M,PHL
9050,PLW
1.88M,PNG
28.6M,POL
11.1M,
8.8M,PRT
1.81M,PRY
1.04M,
32.2k,QAT
18.1M,ROU
116M,RUS
2.79M,RWA
3.92M,SAU
7.86M,SDN
3.09M,SEN
1.47M,SGP
127k,SLB
2.23M,SLE
2.64M,SLV
14.9k,SMR
2.73M,SOM
6.49M,SRB
2.83M,SSD
67k,STP
251k,SUR
4M,
1.57M,SVN
7.4M,SWE
330k,SWZ
41.6k,SYC
4.34M,SYR
2.92M,TCD
1.6M,TGO
25.1M,THA
1.99M,TJK
1.5M,TKM
455k,TLS
63.6k,TON
806k,TTO
4.12M,TUN
26M,TUR
5330,TUV
10.3M,TWN
9.49M,TZA
7.19M,UGA
41.6M,UKR
2.46M,URY
170M,USA
7.82M,UZB
79.3k,VCT
7.58M,VEN
30.8M,VNM
61.1k,VUT
106k,WSM
5.35M,YEM
15.7M,ZAF
2.93M,ZMB
3.58M,ZWE
8.47M,AFG
5.27M,AGO
1.66M,ALB
8700,AND
126k,ARE
20M,ARG
1.84M,ARM
54.3k,ATG
10.1M,AUS
7.01M,AUT
4M,AZE
2.69M,BDI
9.05M,BEL
2.48M,BEN
4.72M,BFA
49M,BGD
7.82M,BGR
155k,BHR
109k,BHS
3.2M,BIH
8.29M,BLR
89.1k,BLZ
3.63M,BOL
70.9M,BRA
231k,BRB
81k,BRN
216k,BTN
502k,BWA
1.65M,CAF
17.5M,CAN
5.26M,CHE
7.97M,CHL
652M,CHN
3.58M,
5.03M,CMR
14.9M,
1.03M,
15.2M,COL
191k,COM
206k,CPV
1.3M,CRI
7.12M,CUB
574k,CYP
9.51M,CZE
72.6M,DEU
83k,DJI
57.8k,DMA
4.55M,DNK
3.19M,DOM
11.2M,DZA
4.49M,ECU
26.3M,EGY
971k,ERI
30.2M,ESP
1.21M,EST
21.2M,ETH
4.4M,FIN
389k,FJI
45.2M,FRA
41.6k,
508k,GAB
52.2M,GBR
3.98M,GEO
6.69M,GHA
3.46M,GIN
389k,GMB
575k,GNB
263k,GNQ
8.45M,GRC
91.7k,GRD
3.98M,GTM
554k,GUY
2.99M,
2.02M,HND
908,
4.18M,HRV
3.83M,HTI
9.94M,HUN
86M,IDN
436M,IND
2.82M,IRL
20.8M,IRN
6.93M,IRQ
172k,ISL
1.83M,ISR
49.2M,ITA
1.62M,JAM
802k,JOR
93.6M,JPN
9M,KAZ
7.48M,KEN
2.15M,
5.42M,KHM
46k,KIR
56.2k,
25M,KOR
275k,KWT
2.08M,
1.75M,LBN
1.11M,LBR
1.38M,LBY
90.7k,
16.2k,LIE
9.55M,LKA
716k,LSO
2.84M,LTU
313k,LUX
2.13M,LVA
11.5M,MAR
21.6k,MCO
3.05M,MDA
4.94M,MDG
89.5k,MDV
35.2M,MEX
14.9k,MHL
1.45M,MKD
5.28M,MLI
337k,MLT
21.3M,MMR
467k,MNE
945k,MNG
6.68M,MOZ
816k,MRT
660k,MUS
3.54M,MWI
7.6M,MYS
580k,NAM
3.4M,NER
44M,NGA
1.74M,NIC
11.3M,NLD
3.55M,NOR
9.98M,NPL
4410,NRU
2.34M,NZL
527k,OMN
44.8M,PAK
1.09M,PAN
9.88M,PER
27.5M,PHL
9260,PLW
1.93M,PNG
29.1M,POL
11.4M,
8.85M,PRT
1.85M,PRY
1.06M,
34k,QAT
18.3M,ROU
118M,RUS
2.88M,RWA
4.04M,SAU
8.09M,SDN
3.18M,SEN
1.54M,SGP
130k,SLB
2.26M,SLE
2.71M,SLV
15.2k,SMR
2.8M,SOM
6.53M,SRB
2.87M,SSD
67.5k,STP
259k,SUR
4.06M,
1.58M,SVN
7.45M,SWE
337k,SWZ
42.3k,SYC
4.47M,SYR
2.97M,TCD
1.62M,TGO
25.8M,THA
2.06M,TJK
1.55M,TKM
462k,TLS
65.5k,TON
827k,TTO
4.16M,TUN
26.8M,TUR
5370,TUV
10.6M,TWN
9.76M,TZA
7.4M,UGA
42.2M,UKR
2.5M,URY
173M,USA
8.09M,UZB
82k,VCT
7.87M,VEN
31.8M,VNM
62.8k,VUT
110k,WSM
5.44M,YEM
16.1M,ZAF
3.02M,ZMB
3.69M,ZWE
8.62M,AFG
5.36M,AGO
1.71M,ALB
9440,AND
133k,ARE
20.3M,ARG
1.9M,ARM
55.3k,ATG
10.3M,AUS
7.05M,AUT
4.13M,AZE
2.75M,BDI
9.11M,BEL
2.51M,BEN
4.78M,BFA
50.4M,BGD
7.89M,BGR
161k,BHR
115k,BHS
3.26M,BIH
8.39M,BLR
91.4k,BLZ
3.71M,BOL
73.1M,BRA
233k,BRB
85.3k,BRN
221k,BTN
513k,BWA
1.68M,CAF
17.9M,CAN
5.33M,CHE
8.14M,CHL
654M,CHN
3.71M,
5.12M,CMR
15.3M,
1.06M,
15.7M,COL
195k,COM
210k,CPV
1.35M,CRI
7.27M,CUB
586k,CYP
9.54M,CZE
73.1M,DEU
85.9k,DJI
59.4k,DMA
4.58M,DNK
3.3M,DOM
11.4M,DZA
4.62M,ECU
27M,EGY
994k,ERI
30.4M,ESP
1.22M,EST
21.7M,ETH
4.43M,FIN
402k,FJI
45.7M,FRA
43k,
513k,GAB
52.5M,GBR
4.05M,GEO
6.91M,GHA
3.52M,GIN
400k,GMB
578k,GNB
267k,GNQ
8.5M,GRC
93.8k,GRD
4.1M,GTM
572k,GUY
3.11M,
2.08M,HND
906,
4.22M,HRV
3.9M,HTI
9.98M,HUN
88.4M,IDN
446M,IND
2.81M,IRL
21.4M,IRN
7.08M,IRQ
176k,ISL
1.9M,ISR
49.5M,ITA
1.64M,JAM
848k,JOR
94.5M,JPN
9.32M,KAZ
7.75M,KEN
2.22M,
5.54M,KHM
47.1k,KIR
56.7k,
25.8M,KOR
305k,KWT
2.12M,
1.8M,LBN
1.14M,LBR
1.43M,LBY
91.6k,
16.5k,LIE
9.78M,LKA
738k,LSO
2.88M,LTU
314k,LUX
2.15M,LVA
11.8M,MAR
21.8k,MCO
3.13M,MDA
5.07M,MDG
91.7k,MDV
36.3M,MEX
15.4k,MHL
1.46M,MKD
5.35M,MLI
338k,MLT
21.7M,MMR
473k,MNE
978k,MNG
6.79M,MOZ
838k,MRT
677k,MUS
3.62M,MWI
7.83M,MYS
590k,NAM
3.5M,NER
44.9M,NGA
1.79M,NIC
11.5M,NLD
3.58M,NOR
10.2M,NPL
4580,NRU
2.38M,NZL
537k,OMN
46M,PAK
1.13M,PAN
10.2M,PER
28.5M,PHL
9450,PLW
1.99M,PNG
29.5M,POL
11.7M,
8.88M,PRT
1.89M,PRY
1.07M,
36.4k,QAT
18.5M,ROU
120M,RUS
2.97M,RWA
4.17M,SAU
8.33M,SDN
3.27M,SEN
1.6M,SGP
133k,SLB
2.3M,SLE
2.78M,SLV
15.6k,SMR
2.87M,SOM
6.58M,SRB
2.91M,SSD
68k,STP
268k,SUR
4.12M,
1.6M,SVN
7.49M,SWE
345k,SWZ
43.2k,SYC
4.61M,SYR
3.03M,TCD
1.65M,TGO
26.6M,THA
2.13M,TJK
1.6M,TKM
469k,TLS
67.4k,TON
847k,TTO
4.2M,TUN
27.5M,TUR
5400,TUV
11M,TWN
10M,TZA
7.62M,UGA
42.8M,UKR
2.53M,URY
176M,USA
8.37M,UZB
84.1k,VCT
8.16M,VEN
32.7M,VNM
64.6k,VUT
113k,WSM
5.54M,YEM
16.5M,ZAF
3.12M,ZMB
3.81M,ZWE
8.79M,AFG
5.44M,AGO
1.77M,ALB
10.2k,AND
141k,ARE
20.7M,ARG
1.97M,ARM
56.2k,ATG
10.5M,AUS
7.09M,AUT
4.27M,AZE
2.82M,BDI
9.17M,BEL
2.55M,BEN
4.85M,BFA
51.9M,BGD
7.97M,BGR
167k,BHR
120k,BHS
3.33M,BIH
8.5M,BLR
93.8k,BLZ
3.78M,BOL
75.3M,BRA
234k,BRB
89.6k,BRN
227k,BTN
524k,BWA
1.71M,CAF
18.3M,CAN
5.43M,CHE
8.31M,CHL
655M,CHN
3.85M,
5.2M,CMR
15.7M,
1.08M,
16.2M,COL
199k,COM
215k,CPV
1.4M,CRI
7.42M,CUB
595k,CYP
9.57M,CZE
73.6M,DEU
89.3k,DJI
60.4k,DMA
4.61M,DNK
3.41M,DOM
11.6M,DZA
4.75M,ECU
27.7M,EGY
1.02M,ERI
30.7M,ESP
1.23M,EST
22.3M,ETH
4.46M,FIN
415k,FJI
46.1M,FRA
44.6k,
519k,GAB
52.9M,GBR
4.13M,GEO
7.11M,GHA
3.58M,GIN
411k,GMB
583k,GNB
272k,GNQ
8.53M,GRC
95.1k,GRD
4.22M,GTM
589k,GUY
3.23M,
2.14M,HND
904,
4.25M,HRV
3.97M,HTI
10M,HUN
90.8M,IDN
456M,IND
2.81M,IRL
22M,IRN
7.26M,IRQ
179k,ISL
1.98M,ISR
49.8M,ITA
1.66M,JAM
892k,JOR
95.4M,JPN
9.64M,KAZ
8.05M,KEN
2.29M,
5.66M,KHM
48.3k,KIR
56.2k,
26.6M,KOR
340k,KWT
2.17M,
1.85M,LBN
1.17M,LBR
1.48M,LBY
92.8k,
16.8k,LIE
10M,LKA
761k,LSO
2.92M,LTU
317k,LUX
2.18M,LVA
12.1M,MAR
21.9k,MCO
3.21M,MDA
5.21M,MDG
94k,MDV
37.4M,MEX
15.9k,MHL
1.48M,MKD
5.42M,MLI
337k,MLT
22.2M,MMR
479k,MNE
1.01M,MNG
6.92M,MOZ
862k,MRT
693k,MUS
3.71M,MWI
8.07M,MYS
601k,NAM
3.6M,NER
45.9M,NGA
1.84M,NIC
11.6M,NLD
3.61M,NOR
10.4M,NPL
4750,NRU
2.43M,NZL
546k,OMN
47.1M,PAK
1.16M,PAN
10.5M,PER
29.3M,PHL
9640,PLW
2.04M,PNG
29.9M,POL
11.9M,
8.9M,PRT
1.94M,PRY
1.09M,
40.1k,QAT
18.6M,ROU
121M,RUS
3.05M,RWA
4.31M,SAU
8.58M,SDN
3.37M,SEN
1.66M,SGP
137k,SLB
2.34M,SLE
2.86M,SLV
15.9k,SMR
2.95M,SOM
6.64M,SRB
2.95M,SSD
68.7k,STP
278k,SUR
4.19M,
1.61M,SVN
7.54M,SWE
353k,SWZ
44k,SYC
4.75M,SYR
3.09M,TCD
1.68M,TGO
27.4M,THA
2.21M,TJK
1.66M,TKM
476k,TLS
69.4k,TON
865k,TTO
4.24M,TUN
28.3M,TUR
5440,TUV
11.4M,TWN
10.3M,TZA
7.84M,UGA
43.4M,UKR
2.56M,URY
179M,USA
8.69M,UZB
85.7k,VCT
8.45M,VEN
33.6M,VNM
66.5k,VUT
117k,WSM
5.65M,YEM
17M,ZAF
3.22M,ZMB
3.93M,ZWE
8.97M,AFG
5.52M,AGO
1.83M,ALB
11k,AND
149k,ARE
21M,ARG
2.04M,ARM
57k,ATG
10.7M,AUS
7.13M,AUT
4.41M,AZE
2.89M,BDI
9.23M,BEL
2.59M,BEN
4.92M,BFA
53.5M,BGD
8.04M,BGR
173k,BHR
126k,BHS
3.39M,BIH
8.6M,BLR
96.2k,BLZ
3.86M,BOL
77.6M,BRA
235k,BRB
93.8k,BRN
233k,BTN
536k,BWA
1.74M,CAF
18.6M,CAN
5.57M,CHE
8.49M,CHL
665M,CHN
4M,
5.3M,CMR
16.1M,
1.11M,
16.7M,COL
203k,COM
221k,CPV
1.45M,CRI
7.57M,CUB
601k,CYP
9.59M,CZE
74.2M,DEU
93.1k,DJI
61.2k,DMA
4.65M,DNK
3.52M,DOM
11.8M,DZA
4.89M,ECU
28.5M,EGY
1.04M,ERI
31.1M,ESP
1.25M,EST
22.9M,ETH
4.49M,FIN
428k,FJI
46.6M,FRA
46.2k,
526k,GAB
53.2M,GBR
4.2M,GEO
7.28M,GHA
3.64M,GIN
422k,GMB
590k,GNB
277k,GNQ
8.54M,GRC
96.1k,GRD
4.35M,GTM
605k,GUY
3.33M,
2.2M,HND
900,
4.28M,HRV
4.05M,HTI
10.1M,HUN
93.3M,IDN
467M,IND
2.81M,IRL
22.6M,IRN
7.48M,IRQ
182k,ISL
2.07M,ISR
50.2M,ITA
1.68M,JAM
935k,JOR
96.3M,JPN
9.96M,KAZ
8.36M,KEN
2.37M,
5.79M,KHM
49.5k,KIR
55.4k,
27.2M,KOR
378k,KWT
2.22M,
1.91M,LBN
1.19M,LBR
1.54M,LBY
93.8k,
17.2k,LIE
10.3M,LKA
785k,LSO
2.95M,LTU
320k,LUX
2.21M,LVA
12.4M,MAR
22.1k,MCO
3.29M,MDA
5.34M,MDG
96.3k,MDV
38.7M,MEX
16.4k,MHL
1.5M,MKD
5.49M,MLI
335k,MLT
22.7M,MMR
486k,MNE
1.05M,MNG
7.06M,MOZ
886k,MRT
710k,MUS
3.8M,MWI
8.32M,MYS
614k,NAM
3.71M,NER
46.8M,NGA
1.9M,NIC
11.8M,NLD
3.64M,NOR
10.6M,NPL
4950,NRU
2.49M,NZL
557k,OMN
48.2M,PAK
1.2M,PAN
10.8M,PER
30.2M,PHL
9850,PLW
2.08M,PNG
30.3M,POL
12.2M,
8.91M,PRT
1.99M,PRY
1.11M,
45.1k,QAT
18.8M,ROU
123M,RUS
3.12M,RWA
4.46M,SAU
8.84M,SDN
3.46M,SEN
1.71M,SGP
140k,SLB
2.38M,SLE
2.94M,SLV
16.2k,SMR
3.02M,SOM
6.71M,SRB
2.99M,SSD
69.5k,STP
288k,SUR
4.24M,
1.63M,SVN
7.58M,SWE
361k,SWZ
45k,SYC
4.89M,SYR
3.15M,TCD
1.71M,TGO
28.2M,THA
2.29M,TJK
1.72M,TKM
483k,TLS
71.4k,TON
882k,TTO
4.28M,TUN
29M,TUR
5470,TUV
11.8M,TWN
10.6M,TZA
8.07M,UGA
43.9M,UKR
2.59M,URY
182M,USA
9.04M,UZB
87.2k,VCT
8.75M,VEN
34.5M,VNM
68.4k,VUT
120k,WSM
5.75M,YEM
17.5M,ZAF
3.32M,ZMB
4.05M,ZWE
9.16M,AFG
5.6M,AGO
1.89M,ALB
11.8k,AND
157k,ARE
21.4M,ARG
2.11M,ARM
57.8k,ATG
10.9M,AUS
7.17M,AUT
4.56M,AZE
2.95M,BDI
9.29M,BEL
2.64M,BEN
5M,BFA
55.1M,BGD
8.11M,BGR
180k,BHR
133k,BHS
3.45M,BIH
8.69M,BLR
98.9k,BLZ
3.95M,BOL
79.9M,BRA
236k,BRB
98.3k,BRN
240k,BTN
549k,BWA
1.78M,CAF
19M,CAN
5.69M,CHE
8.66M,CHL
684M,CHN
4.16M,
5.43M,CMR
16.5M,
1.14M,
17.2M,COL
207k,COM
229k,CPV
1.5M,CRI
7.74M,CUB
607k,CYP
9.62M,CZE
74.8M,DEU
97.7k,DJI
62k,DMA
4.68M,DNK
3.64M,DOM
12M,DZA
5.03M,ECU
29.2M,EGY
1.07M,ERI
31.4M,ESP
1.26M,EST
23.4M,ETH
4.52M,FIN
441k,FJI
47.1M,FRA
47.8k,
533k,GAB
53.5M,GBR
4.28M,GEO
7.46M,GHA
3.71M,GIN
434k,GMB
596k,GNB
283k,GNQ
8.54M,GRC
96.9k,GRD
4.48M,GTM
621k,GUY
3.42M,
2.27M,HND
893,
4.31M,HRV
4.12M,HTI
10.1M,HUN
96M,IDN
478M,IND
2.82M,IRL
23.3M,IRN
7.74M,IRQ
186k,ISL
2.16M,ISR
50.6M,ITA
1.7M,JAM
979k,JOR
97.2M,JPN
10.3M,KAZ
8.7M,KEN
2.45M,
5.91M,KHM
50.8k,KIR
54.4k,
27.9M,KOR
420k,KWT
2.27M,
1.97M,LBN
1.22M,LBR
1.59M,LBY
94.9k,
17.6k,LIE
10.5M,LKA
809k,LSO
2.99M,LTU
323k,LUX
2.24M,LVA
12.7M,MAR
22.4k,MCO
3.36M,MDA
5.48M,MDG
98.8k,MDV
40M,MEX
16.9k,MHL
1.51M,MKD
5.57M,MLI
333k,MLT
23.2M,MMR
492k,MNE
1.08M,MNG
7.21M,MOZ
911k,MRT
726k,MUS
3.89M,MWI
8.58M,MYS
627k,NAM
3.82M,NER
47.8M,NGA
1.96M,NIC
12M,NLD
3.67M,NOR
10.8M,NPL
5200,NRU
2.54M,NZL
569k,OMN
49.3M,PAK
1.23M,PAN
11.1M,PER
31M,PHL
10.1k,PLW
2.13M,PNG
30.6M,POL
12.5M,
8.91M,PRT
2.04M,PRY
1.13M,
51k,QAT
18.9M,ROU
124M,RUS
3.19M,RWA
4.62M,SAU
9.12M,SDN
3.56M,SEN
1.76M,SGP
144k,SLB
2.43M,SLE
3.01M,SLV
16.6k,SMR
3.1M,SOM
6.78M,SRB
3.04M,SSD
70.3k,STP
299k,SUR
4.28M,
1.64M,SVN
7.63M,SWE
370k,SWZ
46k,SYC
5.05M,SYR
3.21M,TCD
1.74M,TGO
29.1M,THA
2.37M,TJK
1.78M,TKM
491k,TLS
73.4k,TON
898k,TTO
4.33M,TUN
29.8M,TUR
5500,TUV
12.2M,TWN
11M,TZA
8.31M,UGA
44.4M,UKR
2.62M,URY
185M,USA
9.39M,UZB
88.6k,VCT
9.06M,VEN
35.5M,VNM
70.4k,VUT
123k,WSM
5.86M,YEM
18M,ZAF
3.43M,ZMB
4.18M,ZWE
9.36M,AFG
5.67M,AGO
1.95M,ALB
12.7k,AND
165k,ARE
21.7M,ARG
2.17M,ARM
58.7k,ATG
11.1M,AUS
7.22M,AUT
4.7M,AZE
3.03M,BDI
9.35M,BEL
2.69M,BEN
5.08M,BFA
56.8M,BGD
8.18M,BGR
187k,BHR
139k,BHS
3.51M,BIH
8.78M,BLR
102k,BLZ
4.03M,BOL
82.3M,BRA
237k,BRB
103k,BRN
247k,BTN
562k,BWA
1.81M,CAF
19.3M,CAN
5.79M,CHE
8.83M,CHL
705M,CHN
4.32M,
5.56M,CMR
17M,
1.17M,
17.7M,COL
211k,COM
236k,CPV
1.55M,CRI
7.9M,CUB
612k,CYP
9.66M,CZE
75.4M,DEU
103k,DJI
62.8k,DMA
4.72M,DNK
3.75M,DOM
12.2M,DZA
5.18M,ECU
30M,EGY
1.09M,ERI
31.7M,ESP
1.28M,EST
24.1M,ETH
4.55M,FIN
455k,FJI
47.6M,FRA
49.2k,
540k,GAB
53.9M,GBR
4.35M,GEO
7.64M,GHA
3.78M,GIN
446k,GMB
590k,GNB
289k,GNQ
8.53M,GRC
97.6k,GRD
4.61M,GTM
636k,GUY
3.51M,
2.33M,HND
877,
4.34M,HRV
4.2M,HTI
10.1M,HUN
98.7M,IDN
489M,IND
2.84M,IRL
23.9M,IRN
8M,IRQ
189k,ISL
2.26M,ISR
51M,ITA
1.73M,JAM
1.03M,JOR
98.3M,JPN
10.6M,KAZ
9.05M,KEN
2.53M,
6.04M,KHM
52.1k,KIR
53.3k,
28.6M,KOR
466k,KWT
2.33M,
2.03M,LBN
1.26M,LBR
1.65M,LBY
95.9k,
18.1k,LIE
10.8M,LKA
834k,LSO
3.02M,LTU
326k,LUX
2.26M,LVA
13M,MAR
22.8k,MCO
3.42M,MDA
5.63M,MDG
101k,MDV
41.3M,MEX
17.5k,MHL
1.53M,MKD
5.65M,MLI
330k,MLT
23.7M,MMR
497k,MNE
1.1M,MNG
7.36M,MOZ
938k,MRT
742k,MUS
3.99M,MWI
8.84M,MYS
642k,NAM
3.94M,NER
48.9M,NGA
2.02M,NIC
12.1M,NLD
3.69M,NOR
11M,NPL
5480,NRU
2.59M,NZL
581k,OMN
50.6M,PAK
1.27M,PAN
11.4M,PER
31.9M,PHL
10.3k,PLW
2.18M,PNG
30.9M,POL
12.8M,
8.91M,PRT
2.09M,PRY
1.14M,
57.5k,QAT
19M,ROU
125M,RUS
3.26M,RWA
4.8M,SAU
9.41M,SDN
3.66M,SEN
1.81M,SGP
148k,SLB
2.47M,SLE
3.1M,SLV
16.9k,SMR
3.18M,SOM
6.84M,SRB
3.09M,SSD
71k,STP
310k,SUR
4.32M,
1.66M,SVN
7.69M,SWE
379k,SWZ
47k,SYC
5.2M,SYR
3.27M,TCD
1.77M,TGO
30M,THA
2.45M,TJK
1.84M,TKM
499k,TLS
75.5k,TON
913k,TTO
4.39M,TUN
30.6M,TUR
5530,TUV
12.6M,TWN
11.3M,TZA
8.56M,UGA
44.9M,UKR
2.65M,URY
187M,USA
9.76M,UZB
90.1k,VCT
9.37M,VEN
36.5M,VNM
72.5k,VUT
127k,WSM
5.97M,YEM
18.6M,ZAF
3.54M,ZMB
4.31M,ZWE
9.57M,AFG
5.74M,AGO
2.01M,ALB
13.6k,AND
174k,ARE
22.1M,ARG
2.23M,ARM
59.6k,ATG
11.4M,AUS
7.27M,AUT
4.84M,AZE
3.12M,BDI
9.41M,BEL
2.74M,BEN
5.16M,BFA
58.5M,BGD
8.25M,BGR
193k,BHR
145k,BHS
3.57M,BIH
8.85M,BLR
105k,BLZ
4.12M,BOL
84.6M,BRA
238k,BRB
108k,BRN
255k,BTN
571k,BWA
1.85M,CAF
19.7M,CAN
5.86M,CHE
8.99M,CHL
724M,CHN
4.49M,
5.69M,CMR
17.4M,
1.21M,
18.3M,COL
215k,COM
244k,CPV
1.6M,CRI
8.07M,CUB
617k,CYP
9.7M,CZE
76M,DEU
109k,DJI
63.7k,DMA
4.76M,DNK
3.87M,DOM
12.4M,DZA
5.34M,ECU
30.8M,EGY
1.12M,ERI
32.1M,ESP
1.29M,EST
24.7M,ETH
4.56M,FIN
469k,FJI
48.2M,FRA
50.8k,
548k,GAB
54.2M,GBR
4.42M,GEO
7.83M,GHA
3.85M,GIN
459k,GMB
578k,GNB
295k,GNQ
8.53M,GRC
98.2k,GRD
4.74M,GTM
650k,GUY
3.6M,
2.4M,HND
851,
4.37M,HRV
4.27M,HTI
10.1M,HUN
101M,IDN
500M,IND
2.85M,IRL
24.7M,IRN
8.27M,IRQ
192k,ISL
2.36M,ISR
51.5M,ITA
1.75M,JAM
1.09M,JOR
99.5M,JPN
10.9M,KAZ
9.42M,KEN
2.62M,
6.17M,KHM
53.4k,KIR
52k,
29.2M,KOR
514k,KWT
2.38M,
2.09M,LBN
1.29M,LBR
1.7M,LBY
97k,
18.5k,LIE
11M,LKA
860k,LSO
3.05M,LTU
330k,LUX
2.29M,LVA
13.4M,MAR
23k,MCO
3.48M,MDA
5.78M,MDG
105k,MDV
42.7M,MEX
18.2k,MHL
1.55M,MKD
5.73M,MLI
326k,MLT
24.3M,MMR
503k,MNE
1.13M,MNG
7.52M,MOZ
966k,MRT
759k,MUS
4.09M,MWI
9.09M,MYS
658k,NAM
4.05M,NER
49.9M,NGA
2.08M,NIC
12.3M,NLD
3.72M,NOR
11.2M,NPL
5800,NRU
2.64M,NZL
594k,OMN
51.8M,PAK
1.31M,PAN
11.8M,PER
32.8M,PHL
10.6k,PLW
2.22M,PNG
31.2M,POL
13.1M,
8.9M,PRT
2.14M,PRY
1.15M,
64.8k,QAT
19.1M,ROU
126M,RUS
3.35M,RWA
4.98M,SAU
9.71M,SDN
3.77M,SEN
1.86M,SGP
151k,SLB
2.52M,SLE
3.18M,SLV
17.3k,SMR
3.27M,SOM
6.9M,SRB
3.14M,SSD
71.7k,STP
321k,SUR
4.36M,
1.67M,SVN
7.76M,SWE
388k,SWZ
48.1k,SYC
5.37M,SYR
3.34M,TCD
1.82M,TGO
30.9M,THA
2.54M,TJK
1.9M,TKM
507k,TLS
77.7k,TON
928k,TTO
4.46M,TUN
31.4M,TUR
5550,TUV
13.1M,TWN
11.6M,TZA
8.83M,UGA
45.4M,UKR
2.68M,URY
190M,USA
10.1M,UZB
91.5k,VCT
9.69M,VEN
37.5M,VNM
74.7k,VUT
130k,WSM
6.1M,YEM
19.2M,ZAF
3.66M,ZMB
4.45M,ZWE
9.78M,AFG
5.79M,AGO
2.07M,ALB
14.5k,AND
183k,ARE
22.4M,ARG
2.3M,ARM
60.6k,ATG
11.6M,AUS
7.32M,AUT
4.97M,AZE
3.19M,BDI
9.47M,BEL
2.79M,BEN
5.24M,BFA
60.3M,BGD
